"Level","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"Goliad",2020-06-26,0,NA,NA,NA,NA,NA,NA
"Goliad",2020-06-27,4,NA,NA,NA,NA,NA,NA
"Goliad",2020-06-28,0,NA,NA,NA,NA,NA,NA
"Goliad",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Goliad",2020-06-30,2,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-01,0,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Goliad",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-24,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-25,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-29,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-30,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-01,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-02,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-03,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-04,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-06,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-07,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-08,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-09,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-10,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-11,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-13,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-14,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-15,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-16,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-17,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-18,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-19,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-20,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-21,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-22,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-23,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-24,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-25,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-26,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-27,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-28,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-29,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-04-30,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-01,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-02,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-03,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-04,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-05,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-06,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-07,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-08,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-09,9,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-10,13,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-11,6,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-12,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-13,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-14,8,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-15,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-16,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-17,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-18,6,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-19,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-20,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-21,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-22,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-23,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-24,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-25,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-26,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-27,9,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-28,11,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-29,7,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-30,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-05-31,8,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-01,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-02,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-03,11,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-04,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-05,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-06,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-07,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-08,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-09,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-10,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-11,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-12,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-13,8,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-14,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-15,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-16,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-17,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-18,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-19,28,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-20,10,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-21,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-22,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-23,2,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-24,14,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-25,4,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-26,9,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-27,3,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-28,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Gonzales",2020-06-30,12,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-01,1,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Gonzales",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-24,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-25,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-29,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-30,0,NA,NA,NA,NA,NA,NA
"Gray",2020-03-31,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-01,1,NA,NA,NA,NA,NA,NA
"Gray",2020-04-02,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-03,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-04,4,NA,NA,NA,NA,NA,NA
"Gray",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-06,4,NA,NA,NA,NA,NA,NA
"Gray",2020-04-07,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-08,2,NA,NA,NA,NA,NA,NA
"Gray",2020-04-09,1,NA,NA,NA,NA,NA,NA
"Gray",2020-04-10,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-11,1,NA,NA,NA,NA,NA,NA
"Gray",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-13,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-14,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-15,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-16,3,NA,NA,NA,NA,NA,NA
"Gray",2020-04-17,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-18,1,NA,NA,NA,NA,NA,NA
"Gray",2020-04-19,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-20,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-21,3,NA,NA,NA,NA,NA,NA
"Gray",2020-04-22,2,NA,NA,NA,NA,NA,NA
"Gray",2020-04-23,5,NA,NA,NA,NA,NA,NA
"Gray",2020-04-24,5,NA,NA,NA,NA,NA,NA
"Gray",2020-04-25,3,NA,NA,NA,NA,NA,NA
"Gray",2020-04-26,2,NA,NA,NA,NA,NA,NA
"Gray",2020-04-27,0,NA,NA,NA,NA,NA,NA
"Gray",2020-04-28,1,NA,NA,NA,NA,NA,NA
"Gray",2020-04-29,4,NA,NA,NA,NA,NA,NA
"Gray",2020-04-30,5,NA,NA,NA,NA,NA,NA
"Gray",2020-05-01,11,NA,NA,NA,NA,NA,NA
"Gray",2020-05-02,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-03,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-04,9,NA,NA,NA,NA,NA,NA
"Gray",2020-05-05,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-06,3,NA,NA,NA,NA,NA,NA
"Gray",2020-05-07,2,NA,NA,NA,NA,NA,NA
"Gray",2020-05-08,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-09,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-10,2,NA,NA,NA,NA,NA,NA
"Gray",2020-05-11,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-12,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-13,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-14,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-15,11,NA,NA,NA,NA,NA,NA
"Gray",2020-05-16,3,NA,NA,NA,NA,NA,NA
"Gray",2020-05-17,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-18,2,NA,NA,NA,NA,NA,NA
"Gray",2020-05-19,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-20,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-21,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-22,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-23,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-24,1,NA,NA,NA,NA,NA,NA
"Gray",2020-05-25,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-26,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-27,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-28,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-29,0,NA,NA,NA,NA,NA,NA
"Gray",2020-05-30,2,NA,NA,NA,NA,NA,NA
"Gray",2020-05-31,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-01,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-02,2,NA,NA,NA,NA,NA,NA
"Gray",2020-06-03,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-04,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-05,3,NA,NA,NA,NA,NA,NA
"Gray",2020-06-06,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-07,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-08,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-09,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-10,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-11,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-12,4,NA,NA,NA,NA,NA,NA
"Gray",2020-06-13,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-14,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-15,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-16,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-17,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-18,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-19,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-20,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-21,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-22,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-23,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-24,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-25,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-26,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-27,1,NA,NA,NA,NA,NA,NA
"Gray",2020-06-28,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-29,0,NA,NA,NA,NA,NA,NA
"Gray",2020-06-30,0,NA,NA,NA,NA,NA,NA
"Gray",2020-07-01,3,NA,NA,NA,NA,NA,NA
"Gray",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Gray",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-10,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-17,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-18,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-19,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-20,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-21,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-22,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-23,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-24,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-25,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-26,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-27,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-28,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-29,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-30,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-03-31,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-01,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-02,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-03,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-04,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-05,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-06,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-07,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-08,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-09,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-10,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-11,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-12,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-13,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-14,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-15,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-16,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-17,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-18,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-19,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-20,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-21,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-22,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-23,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-24,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-25,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-26,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-27,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-28,1,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-29,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-04-30,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-01,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-02,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-03,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-04,8,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-05,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-06,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-07,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-08,18,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-09,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-10,6,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-11,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-12,14,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-13,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-14,10,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-15,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-16,11,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-17,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-18,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-19,13,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-20,34,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-21,69,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-22,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-23,12,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-24,9,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-25,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-26,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-27,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-28,6,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-29,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-30,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-05-31,6,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-01,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-02,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-03,8,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-04,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-05,11,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-06,6,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-07,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-08,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-09,7,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-10,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-11,14,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-12,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-13,25,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-14,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-15,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-16,2,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-17,33,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-18,8,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-19,10,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-20,0,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-21,23,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-22,4,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-23,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-24,16,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-25,10,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-26,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-27,8,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-28,5,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-29,3,NA,NA,NA,NA,NA,NA
"Grayson",2020-06-30,6,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-01,8,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-02,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-03,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-04,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-05,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-06,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-07,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-08,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-09,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-10,NA,NA,NA,NA,NA,NA,NA
"Grayson",2020-07-11,NA,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-04,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-05,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-06,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-07,NA,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-08,NA,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-09,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-10,1,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-11,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-12,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-13,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-14,NA,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-15,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-16,0,NA,NA,NA,NA,NA,NA
"Gregg",2020-03-17,0,NA,NA,NA,NA,NA,NA
