"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2022-01-07,"Age","<1 year",363,0.00363185224464477,14,0.000186348631668619
2022-01-07,"Age","1-9 years",2021,0.0202203123593032,24,0.000319454797146204
2022-01-07,"Age","10-19 years",5370,0.053727400974497,83,0.00110478117346395
2022-01-07,"Age","20-29 years",20390,0.204004042061451,698,0.00929081035033543
2022-01-07,"Age","30-39 years",21489,0.214999649821409,2225,0.0296161218187626
2022-01-07,"Age","40-49 years",18595,0.186044882890274,5379,0.0715978064103929
2022-01-07,"Age","50-59 years",15423,0.154308697435692,10195,0.135701735704398
2022-01-07,"Age","60-64 years",5596,0.0559885541626229,7726,0.102837823447982
2022-01-07,"Age","65-69 years",3845,0.038469619505948,9039,0.120314662975189
2022-01-07,"Age","70-74 years",2436,0.024372429939269,9560,0.127249494196571
2022-01-07,"Age","75-79 years",1655,0.0165584448068515,9013,0.119968586944947
2022-01-07,"Age","80+ years",2766,0.027674113798037,21172,0.281812373549143
2022-01-07,"Gender","Female",37491,0.379771069692058,31476,0.418970543213492
2022-01-07,"Gender","Male",61229,0.620228930307942,43651,0.581029456786508
2022-01-07,"Race","Asian",1395,0.0162205530103951,1373,0.0182864296844825
2022-01-07,"Race","Black",14755,0.171565777540057,7949,0.105869504415114
2022-01-07,"Race","Hispanic",36994,0.430152787144485,32661,0.434998601547621
2022-01-07,"Race","Other",795,0.00924397107044022,455,0.00605996031058961
2022-01-07,"Race","White",32063,0.372816911234622,32645,0.434785504042193
