"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-10-15,"Age","<1 year",363,0.00363185224464477,13,0.000192658239103695
2021-10-15,"Age","1-9 years",2021,0.0202203123593032,18,0.000266757561835885
2021-10-15,"Age","10-19 years",5370,0.053727400974497,68,0.00100775078915779
2021-10-15,"Age","20-29 years",20390,0.204004042061451,551,0.00816574536508736
2021-10-15,"Age","30-39 years",21489,0.214999649821409,1808,0.02679431509996
2021-10-15,"Age","40-49 years",18595,0.186044882890274,4568,0.067697141248129
2021-10-15,"Age","50-59 years",15423,0.154308697435692,8783,0.130162870311365
2021-10-15,"Age","60-64 years",5596,0.0559885541626229,6755,0.100108185011189
2021-10-15,"Age","65-69 years",3845,0.038469619505948,8106,0.120129822013427
2021-10-15,"Age","70-74 years",2436,0.024372429939269,8687,0.128740163314907
2021-10-15,"Age","75-79 years",1655,0.0165584448068515,8303,0.123049335329075
2021-10-15,"Age","80+ years",2766,0.027674113798037,19817,0.293685255716763
2021-10-15,"Gender","Female",37491,0.379771069692058,28183,0.417674432390776
2021-10-15,"Gender","Male",61229,0.620228930307942,39293,0.582325567609224
2021-10-15,"Race","Asian",1395,0.0162205530103951,1262,0.0187137624746059
2021-10-15,"Race","Black",14755,0.171565777540057,6990,0.103652297700076
2021-10-15,"Race","Hispanic",36994,0.430152787144485,29670,0.439966190666845
2021-10-15,"Race","Other",795,0.00924397107044022,394,0.00584249002772958
2021-10-15,"Race","White",32063,0.372816911234622,29121,0.431825259130744
