"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-11-26,"Age","<1 year",363,0.00363185224464477,14,0.000194223245747898
2021-11-26,"Age","1-9 years",2021,0.0202203123593032,21,0.000291334868621847
2021-11-26,"Age","10-19 years",5370,0.053727400974497,77,0.00106822785161344
2021-11-26,"Age","20-29 years",20390,0.204004042061451,650,0.00901750783829527
2021-11-26,"Age","30-39 years",21489,0.214999649821409,2081,0.0288698981715269
2021-11-26,"Age","40-49 years",18595,0.186044882890274,5083,0.0705169112954691
2021-11-26,"Age","50-59 years",15423,0.154308697435692,9670,0.13415277045587
2021-11-26,"Age","60-64 years",5596,0.0559885541626229,7372,0.10227241197525
2021-11-26,"Age","65-69 years",3845,0.038469619505948,8675,0.120349046918787
2021-11-26,"Age","70-74 years",2436,0.024372429939269,9212,0.127798895702117
2021-11-26,"Age","75-79 years",1655,0.0165584448068515,8700,0.120695874143337
2021-11-26,"Age","80+ years",2766,0.027674113798037,20527,0.284772897533365
2021-11-26,"Gender","Female",37491,0.379771069692058,30176,0.418640140952539
2021-11-26,"Gender","Male",61229,0.620228930307942,41905,0.58135985904746
2021-11-26,"Race","Asian",1395,0.0162205530103951,1333,0.0185043796937685
2021-11-26,"Race","Black",14755,0.171565777540057,7630,0.105917792245652
2021-11-26,"Race","Hispanic",36994,0.430152787144485,31482,0.437025417493788
2021-11-26,"Race","Other",795,0.00924397107044022,428,0.00594139122950706
2021-11-26,"Race","White",32063,0.372816911234622,31164,0.432611019337285
