"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2020-10-16,"Age","<1 year",196,0.0035,4,0.000236644382653967
2020-10-16,"Age","1-9 years",963,0.0171964285714286,6,0.00035496657398095
2020-10-16,"Age","10-19 years",2468,0.0440714285714286,18,0.00106489972194285
2020-10-16,"Age","20-29 years",10867,0.194053571428571,106,0.00627107614033012
2020-10-16,"Age","30-39 years",11856,0.211714285714286,312,0.0184582618470094
2020-10-16,"Age","40-49 years",10703,0.191125,946,0.0559663964976631
2020-10-16,"Age","50-59 years",9358,0.167107142857143,2071,0.122522629119091
2020-10-16,"Age","60-64 years",3475,0.0620535714285714,1614,0.0954860084008756
2020-10-16,"Age","65-69 years",2360,0.0421428571428571,1987,0.117553097083358
2020-10-16,"Age","70-74 years",1403,0.0250535714285714,2207,0.130568538129326
2020-10-16,"Age","75-79 years",909,0.0162321428571429,2079,0.122995917884399
2020-10-16,"Age","80+ years",1442,0.02575,5553,0.328521564219369
2020-10-16,"Gender","Female",19479,0.347739931448158,7096,0.419807134828137
2020-10-16,"Gender","Male",35668,0.636746643816053,9807,0.580192865171863
2020-10-16,"Gender","Unknown",869,0.0155134247357898,0,0
2020-10-16,"Race","Asian",825,0.0147279348757498,307,0.0181624563686919
2020-10-16,"Race","Black",9286,0.165774064552985,1867,0.110453765603739
2020-10-16,"Race","Hispanic",22227,0.39679734361611,9464,0.559900609359285
2020-10-16,"Race","Other",256,0.00457012282205084,91,0.00538365970537774
2020-10-16,"Race","Unknown",6511,0.116234647243645,10,0.000591610956634917
2020-10-16,"Race","White",16911,0.30189588688946,5164,0.305507898006271
