"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-09-10,"Age","<1 year",363,0.00363185224464477,10,0.000171432489885483
2021-09-10,"Age","1-9 years",2021,0.0202203123593032,16,0.000274291983816773
2021-09-10,"Age","10-19 years",5370,0.053727400974497,48,0.000822875951450319
2021-09-10,"Age","20-29 years",20390,0.204004042061451,395,0.00677158335047658
2021-09-10,"Age","30-39 years",21489,0.214999649821409,1278,0.0219090722073647
2021-09-10,"Age","40-49 years",18595,0.186044882890274,3434,0.0588699170266749
2021-09-10,"Age","50-59 years",15423,0.154308697435692,7106,0.121819927312624
2021-09-10,"Age","60-64 years",5596,0.0559885541626229,5615,0.0962593430706988
2021-09-10,"Age","65-69 years",3845,0.038469619505948,7017,0.120294178152643
2021-09-10,"Age","70-74 years",2436,0.024372429939269,7668,0.131454433244188
2021-09-10,"Age","75-79 years",1655,0.0165584448068515,7446,0.127648631968731
2021-09-10,"Age","80+ years",2766,0.027674113798037,18299,0.313704313241446
2021-09-10,"Gender","Female",37491,0.379771069692058,24369,0.417770996554148
2021-09-10,"Gender","Male",61229,0.620228930307942,33962,0.582229003445852
2021-09-10,"Race","Asian",1395,0.0162205530103951,1168,0.020032930845225
2021-09-10,"Race","Black",14755,0.171565777540057,5903,0.101245197585071
2021-09-10,"Race","Hispanic",36994,0.430152787144485,26389,0.452610455543359
2021-09-10,"Race","Other",795,0.00924397107044022,326,0.00559138309549945
2021-09-10,"Race","White",32063,0.372816911234622,24518,0.420520032930845
