"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2020-10-30,"Age","<1 year",203,0.00350525788683025,4,0.000223040035686406
2020-10-30,"Age","1-9 years",1029,0.0177680313573809,6,0.000334560053529609
2020-10-30,"Age","10-19 years",2676,0.0462072418973287,19,0.00105944016951043
2020-10-30,"Age","20-29 years",11286,0.194878524683577,111,0.00618936099029776
2020-10-30,"Age","30-39 years",12217,0.21095436257835,331,0.0184565629530501
2020-10-30,"Age","40-49 years",11025,0.190371764543367,997,0.0555927288948366
2020-10-30,"Age","50-59 years",9616,0.166042166698323,2187,0.121947139511542
2020-10-30,"Age","60-64 years",3565,0.0615578540224129,1716,0.095684175309468
2020-10-30,"Age","65-69 years",2428,0.0419249564001174,2097,0.116928738708598
2020-10-30,"Age","70-74 years",1452,0.0250720908949631,2347,0.130868740938999
2020-10-30,"Age","75-79 years",938,0.016196708856388,2216,0.123564179770269
2020-10-30,"Age","80+ years",1478,0.0255210401809611,5903,0.329151332664213
2020-10-30,"Gender","Female",20397,0.352109515260323,7584,0.422883907661425
2020-10-30,"Gender","Male",36665,0.632940892141969,10350,0.577116092338575
2020-10-30,"Gender","Unknown",866,0.0149495925977075,0,0
2020-10-30,"Race","Asian",847,0.0146215992266262,326,0.0181777629084421
2020-10-30,"Race","Black",9533,0.164566358237812,1949,0.108676257388201
2020-10-30,"Race","Hispanic",22986,0.396802927772407,9925,0.553418088546894
2020-10-30,"Race","Other",273,0.00471274685816876,96,0.00535296085647374
2020-10-30,"Race","Unknown",6694,0.115557243474658,12,0.000669120107059217
2020-10-30,"Race","White",17595,0.303739124430327,5626,0.31370581019293
