"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-05-14,"Age","<1 year",277,0.00349990523722282,7,0.000140463529647838
2021-05-14,"Age","1-9 years",1369,0.0172973655947944,12,0.000240794622253436
2021-05-14,"Age","10-19 years",3765,0.0475709141449239,33,0.00066218521119695
2021-05-14,"Age","20-29 years",15728,0.198723861267294,250,0.00501655463027992
2021-05-14,"Age","30-39 years",17254,0.218004927664413,836,0.0167753586836561
2021-05-14,"Age","40-49 years",15141,0.191307094573252,2458,0.0493227651249122
2021-05-14,"Age","50-59 years",12773,0.161387327057932,5610,0.112571485903481
2021-05-14,"Age","60-64 years",4622,0.0583991408174869,4698,0.0942710946122203
2021-05-14,"Age","65-69 years",3124,0.0394718554551772,6045,0.121300290960169
2021-05-14,"Age","70-74 years",1898,0.0239813001453029,6674,0.133921942409953
2021-05-14,"Age","75-79 years",1249,0.0157811611598964,6583,0.132095916524531
2021-05-14,"Age","80+ years",1945,0.0245751468823046,16629,0.333681147787699
2021-05-14,"Gender","Female",26915,0.343926499527205,20909,0.41957298230124
2021-05-14,"Gender","Male",51343,0.656073500472795,28925,0.58042701769876
2021-05-14,"Race","Asian",956,0.0135593220338983,1058,0.0212398618806713
2021-05-14,"Race","Black",13002,0.184412453017516,5032,0.101019834578013
2021-05-14,"Race","Hispanic",28340,0.401957307992341,23154,0.464827752348832
2021-05-14,"Race","Other",561,0.0079568824906035,270,0.00542038063117321
2021-05-14,"Race","White",27646,0.392114034465641,20298,0.407492170561311
