"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-11-12,"Age","<1 year",363,0.00363185224464477,14,0.000196089416774049
2021-11-12,"Age","1-9 years",2021,0.0202203123593032,21,0.000294134125161073
2021-11-12,"Age","10-19 years",5370,0.053727400974497,76,0.00106448540534484
2021-11-12,"Age","20-29 years",20390,0.204004042061451,631,0.00883803014174464
2021-11-12,"Age","30-39 years",21489,0.214999649821409,2051,0.0287270995573982
2021-11-12,"Age","40-49 years",18595,0.186044882890274,5016,0.0702560367527593
2021-11-12,"Age","50-59 years",15423,0.154308697435692,9550,0.133760995013726
2021-11-12,"Age","60-64 years",5596,0.0559885541626229,7265,0.101756400918819
2021-11-12,"Age","65-69 years",3845,0.038469619505948,8586,0.120258838030142
2021-11-12,"Age","70-74 years",2436,0.024372429939269,9131,0.127892318897417
2021-11-12,"Age","75-79 years",1655,0.0165584448068515,8649,0.121141240405625
2021-11-12,"Age","80+ years",2766,0.027674113798037,20406,0.285814331335089
2021-11-12,"Gender","Female",37491,0.379771069692058,29859,0.418222564605364
2021-11-12,"Gender","Male",61229,0.620228930307942,41536,0.581777435394635
2021-11-12,"Race","Asian",1395,0.0162205530103951,1319,0.0184860758784039
2021-11-12,"Race","Black",14755,0.171565777540057,7534,0.105590671469216
2021-11-12,"Race","Hispanic",36994,0.430152787144485,31202,0.437302910961304
2021-11-12,"Race","Other",795,0.00924397107044022,424,0.00594245350450589
2021-11-12,"Race","White",32063,0.372816911234622,30872,0.432677888186571
