"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2020-10-02,"Age","<1 year",187,0.00343756319049983,3,0.000188738597043095
2020-10-02,"Age","1-9 years",883,0.0162319160278682,6,0.000377477194086191
2020-10-02,"Age","10-19 years",2320,0.0426478427912278,18,0.00113243158225857
2020-10-02,"Age","20-29 years",10476,0.192577069431423,102,0.00641711229946524
2020-10-02,"Age","30-39 years",11559,0.212485523630949,298,0.0187480339729475
2020-10-02,"Age","40-49 years",10446,0.192025588705675,893,0.0561811890531614
2020-10-02,"Age","50-59 years",9146,0.168128090589901,1952,0.122805913809374
2020-10-02,"Age","60-64 years",3388,0.0622805566278792,1523,0.0958162944322114
2020-10-02,"Age","65-69 years",2304,0.0423537197374952,1851,0.11645171437559
2020-10-02,"Age","70-74 years",1379,0.0253497306935789,2082,0.130984586347908
2020-10-02,"Age","75-79 years",891,0.0163789775547345,1950,0.122680088078012
2020-10-02,"Age","80+ years",1420,0.0261034210187687,5217,0.328216420257943
2020-10-02,"Gender","Female",18533,0.340567459296556,6642,0.417867253853413
2020-10-02,"Gender","Male",34992,0.643022529310155,9253,0.582132746146587
2020-10-02,"Gender","Unknown",893,0.016410011393289,0,0
2020-10-02,"Race","Asian",812,0.0149215333161821,295,0.0185592953759044
2020-10-02,"Race","Black",9027,0.165882612370907,1774,0.11160742371815
2020-10-02,"Race","Hispanic",21472,0.394575324341211,8916,0.560931110412079
2020-10-02,"Race","Other",242,0.00444705795876364,87,0.00547341931424976
2020-10-02,"Race","Unknown",6507,0.119574405527583,10,0.000629128656810318
2020-10-02,"Race","White",16358,0.300599066485354,4813,0.302799622522806
