"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-10-29,"Age","<1 year",363,0.00363185224464477,13,0.000186123757981846
2021-10-29,"Age","1-9 years",2021,0.0202203123593032,20,0.000286344243048993
2021-10-29,"Age","10-19 years",5370,0.053727400974497,76,0.00108810812358618
2021-10-29,"Age","20-29 years",20390,0.204004042061451,608,0.0087048649886894
2021-10-29,"Age","30-39 years",21489,0.214999649821409,1946,0.0278612948486671
2021-10-29,"Age","40-49 years",18595,0.186044882890274,4846,0.0693812100907711
2021-10-29,"Age","50-59 years",15423,0.154308697435692,9231,0.132162185379263
2021-10-29,"Age","60-64 years",5596,0.0559885541626229,7077,0.101322910402886
2021-10-29,"Age","65-69 years",3845,0.038469619505948,8391,0.120135727171205
2021-10-29,"Age","70-74 years",2436,0.024372429939269,8962,0.128310855310254
2021-10-29,"Age","75-79 years",1655,0.0165584448068515,8506,0.121782206568737
2021-10-29,"Age","80+ years",2766,0.027674113798037,20170,0.28877816911491
2021-10-29,"Gender","Female",37491,0.379771069692058,29201,0.418082897845229
2021-10-29,"Gender","Male",61229,0.620228930307942,40644,0.581917102154771
2021-10-29,"Race","Asian",1395,0.0162205530103951,1296,0.0185662712738525
2021-10-29,"Race","Black",14755,0.171565777540057,7310,0.104721792447424
2021-10-29,"Race","Hispanic",36994,0.430152787144485,30565,0.437868890034955
2021-10-29,"Race","Other",795,0.00924397107044022,412,0.00590224055928027
2021-10-29,"Race","White",32063,0.372816911234622,30221,0.432940805684488
