"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-04-30,"Age","<1 year",274,0.003485960738413,7,0.000142227279192149
2021-04-30,"Age","1-9 years",1352,0.0172007989720233,12,0.000243818192900827
2021-04-30,"Age","10-19 years",3718,0.047302197173064,33,0.000670500030477274
2021-04-30,"Age","20-29 years",15636,0.198928766809583,243,0.00493731840624175
2021-04-30,"Age","30-39 years",17170,0.218445057950917,820,0.0166609098482232
2021-04-30,"Age","40-49 years",15078,0.191829620488289,2401,0.0487839567629071
2021-04-30,"Age","50-59 years",12694,0.161499217567207,5505,0.111851595993254
2021-04-30,"Age","60-64 years",4582,0.058294423735067,4605,0.0935652315256923
2021-04-30,"Age","65-69 years",3095,0.0393760893627308,5973,0.121360505516387
2021-04-30,"Age","70-74 years",1875,0.0238546583376802,6599,0.134079687912713
2021-04-30,"Age","75-79 years",1218,0.015495986056157,6520,0.132474551476116
2021-04-30,"Age","80+ years",1909,0.0242872228088701,16499,0.335229697055895
2021-04-30,"Gender","Female",26641,0.342799423542128,20638,0.419335175552666
2021-04-30,"Gender","Male",51075,0.657200576457872,28578,0.580664824447334
2021-04-30,"Race","Asian",956,0.0136573379619709,1037,0.0210798064804651
2021-04-30,"Race","Black",12965,0.185216931670452,4948,0.100581371711997
2021-04-30,"Race","Hispanic",28237,0.4033914770211,22868,0.464853437411066
2021-04-30,"Race","Other",536,0.00765725224646066,269,0.00546814652193357
2021-04-30,"Race","White",27305,0.390077001100016,20072,0.408017237874538
