"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-04-02,"Age","<1 year",269,0.00348852288937881,6,0.000125947228111421
2021-04-02,"Age","1-9 years",1305,0.0169238749837894,11,0.000230903251537606
2021-04-02,"Age","10-19 years",3555,0.0461029697834263,32,0.00067171854992758
2021-04-02,"Age","20-29 years",15384,0.199507197510051,230,0.00482797707760448
2021-04-02,"Age","30-39 years",16945,0.21975100505771,773,0.0162262012216881
2021-04-02,"Age","40-49 years",14841,0.192465309298405,2276,0.0477759818635992
2021-04-02,"Age","50-59 years",12462,0.161613279730255,5250,0.110203824597494
2021-04-02,"Age","60-64 years",4482,0.0581247568408767,4444,0.0932849136211927
2021-04-02,"Age","65-69 years",3023,0.0392037349241344,5746,0.120615462121371
2021-04-02,"Age","70-74 years",1806,0.0234210867591752,6386,0.134049833119923
2021-04-02,"Age","75-79 years",1180,0.0153028141615873,6360,0.133504061798107
2021-04-02,"Age","80+ years",1858,0.0240954480612113,16125,0.338483175549445
2021-04-02,"Gender","Female",25936,0.340264749485064,19943,0.418636382719678
2021-04-02,"Gender","Male",50287,0.659735250514936,27695,0.581363617280322
2021-04-02,"Race","Asian",948,0.0138111888111888,992,0.0208342084260932
2021-04-02,"Race","Black",12878,0.18761655011655,4729,0.0993195278699542
2021-04-02,"Race","Hispanic",27961,0.407357226107226,22098,0.464107195362708
2021-04-02,"Race","Other",485,0.00706585081585082,258,0.0054185743688831
2021-04-02,"Race","White",26368,0.384149184149184,19537,0.410320493972361
