"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-12-31,"Age","<1 year",363,0.00363185224464477,14,0.00018772292096865
2021-12-31,"Age","1-9 years",2021,0.0202203123593032,24,0.000321810721660543
2021-12-31,"Age","10-19 years",5370,0.053727400974497,82,0.00109951996567352
2021-12-31,"Age","20-29 years",20390,0.204004042061451,690,0.00925205824774062
2021-12-31,"Age","30-39 years",21489,0.214999649821409,2206,0.0295797688326316
2021-12-31,"Age","40-49 years",18595,0.186044882890274,5326,0.0714151626485022
2021-12-31,"Age","50-59 years",15423,0.154308697435692,10098,0.135401861138674
2021-12-31,"Age","60-64 years",5596,0.0559885541626229,7658,0.102684437769852
2021-12-31,"Age","65-69 years",3845,0.038469619505948,8976,0.120357209901043
2021-12-31,"Age","70-74 years",2436,0.024372429939269,9498,0.12735659309716
2021-12-31,"Age","75-79 years",1655,0.0165584448068515,8969,0.120263348440559
2021-12-31,"Age","80+ years",2766,0.027674113798037,21037,0.282080506315535
2021-12-31,"Gender","Female",37491,0.379771069692058,31233,0.418802043525484
2021-12-31,"Gender","Male",61229,0.620228930307942,43344,0.581197956474516
2021-12-31,"Race","Asian",1395,0.0162205530103951,1362,0.0182737847664793
2021-12-31,"Race","Black",14755,0.171565777540057,7897,0.105953067768639
2021-12-31,"Race","Hispanic",36994,0.430152787144485,32459,0.435498369849597
2021-12-31,"Race","Other",795,0.00924397107044022,449,0.00602417721009486
2021-12-31,"Race","White",32063,0.372816911234622,32366,0.43425060040519
