Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Anderson,0.088,354,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Andrews,0.059,37,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Angelina,0.033,413,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Aransas,0.024,144,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Archer,0.214,82,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Armstrong,0.231,29,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Atascosa,0.054,1458,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Austin,0.058,322,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bailey,0.1,31,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bandera,0.039,174,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bastrop,0.061,961,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Baylor,0,13,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bee,0.047,246,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bell,0.05,3432,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bexar,0.028,61323,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Blanco,0.16,190,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Borden,0,5,Low,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bosque,0.101,82,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Bowie,0.048,488,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Brazoria,0.051,5330,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Brazos,0.037,3244,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Brewster,0.034,27,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Briscoe,0.175,38,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Brooks,0,31,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Brown,0.114,167,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Burleson,0.061,174,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Burnet,0.092,515,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Caldwell,0.063,679,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Calhoun,0.086,99,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Callahan,0.143,88,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cameron,0.035,3817,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Camp,0.179,85,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Carson,0.25,43,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cass,0.127,123,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Castro,0.078,234,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Chambers,0.059,544,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cherokee,0.012,235,Low,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Childress,0.053,106,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Clay,0.161,55,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cochran,0.122,27,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Coke,0,19,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Coleman,0.167,35,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Collin,0.072,16184,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Collingsworth,0.071,20,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Colorado,0.031,144,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Comal,0.07,1900,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Comanche,0.065,106,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Concho,0.25,10,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cooke,0.162,218,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Coryell,0.067,605,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Cottle,0.083,19,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Crane,0.667,25,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Crockett,0,5,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Crosby,0.105,18,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Culberson,0.118,18,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Dallam,0.143,23,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Dallas,0.061,34134,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Dawson,0.029,38,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,DeWitt,0.047,81,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Deaf Smith,0.188,103,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Delta,0.183,69,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Denton,0.069,10801,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Dickens,0.333,7,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Dimmit,0.01,699,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Donley,0.114,34,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Duval,0.097,100,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Eastland,0.183,50,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Ector,0.223,1083,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Edwards,0,20,Low,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,El Paso,0.182,13874,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Ellis,0.068,1629,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Erath,0.153,381,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Falls,0.046,80,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Fannin,0.052,318,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Fayette,0.042,166,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Fisher,0.059,17,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Floyd,0.184,123,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Foard,0.125,12,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Fort Bend,0.057,12891,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Franklin,0.069,63,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Freestone,0.056,192,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Frio,0.037,410,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Gaines,0.077,52,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Galveston,0.051,5344,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Garza,0,52,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Gillespie,0.058,266,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Glasscock,0.333,8,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Goliad,0,41,Low,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Gonzales,0.066,82,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Gray,0.31,166,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Grayson,0.066,1362,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Gregg,0.063,608,Moderate,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Grimes,0.093,435,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Guadalupe,0.064,1400,Substantial,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Hale,0.123,392,High,
2021-12-02,original-sources/historical/cpr_orig//cpr_2021-12-09.xlsx,Hall,0.125,43,High,
