Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Anderson,0.086,107,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Andrews,0,10,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Angelina,0.073,158,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Aransas,0.226,135,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Archer,0.16,44,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Armstrong,0,1,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Atascosa,0.163,160,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Austin,0.121,128,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bailey,0.5,7,High,Medium
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bandera,0.145,95,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bastrop,0.197,474,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Baylor,0,1,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bee,0.225,76,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bell,0.131,1574,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bexar,0.192,12215,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Blanco,0.107,94,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Borden,0,0,Low,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bosque,0.185,40,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Bowie,0.133,190,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Brazoria,0.204,3213,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Brazos,0.202,1501,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Brewster,0.179,23,High,Medium
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Briscoe,0,4,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Brooks,0.316,16,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Brown,0.118,32,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Burleson,0.111,76,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Burnet,0.102,212,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Caldwell,0.246,345,High,Medium
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Calhoun,0.187,139,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Callahan,0.107,38,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cameron,0.168,1862,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Camp,0,16,Low,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Carson,0.143,4,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cass,0.107,52,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Castro,0.211,21,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Chambers,0.069,315,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cherokee,0.122,88,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Childress,0,25,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Clay,0,23,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cochran,0,11,Low,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Coke,0,4,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Coleman,0,14,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Collin,0.227,5893,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Collingsworth,0,2,High,Medium
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Colorado,0.089,67,Substantial,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Comal,0.182,696,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Comanche,0,14,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Concho,0,3,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cooke,0.235,98,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Coryell,0.16,257,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Cottle,0.25,5,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Crane,0.5,4,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Crockett,0,3,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Crosby,0,7,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Culberson,0,0,Low,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Dallam,0,5,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Dallas,0.224,12276,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Dawson,0,4,Low,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,DeWitt,0.189,39,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Deaf Smith,0,6,Moderate,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Delta,0.25,15,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Denton,0.202,3802,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Dickens,0.25,1,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Dimmit,0.308,25,High,Low
2022-06-01,original-sources/historical/cpr_orig//cpr_2022-06-08.xlsx,Donley,0,4,High,Low
