Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Anderson,0.091,92,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Andrews,0.25,8,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Angelina,0.105,168,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Aransas,0.163,143,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Archer,0.111,39,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Armstrong,0,3,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Atascosa,0.122,215,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Austin,0.05,160,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bailey,0,6,High,Medium
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bandera,0.02,100,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bastrop,0.153,443,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Baylor,0,5,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bee,0.18,67,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bell,0.111,1723,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bexar,0.167,14237,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Blanco,0.091,114,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Borden,0,1,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bosque,0.097,38,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Bowie,0.025,204,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Brazoria,0.165,3264,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Brazos,0.157,1789,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Brewster,0.308,17,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Briscoe,0,4,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Brooks,0.25,33,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Brown,0,22,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Burleson,0.035,105,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Burnet,0.125,243,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Caldwell,0.198,346,High,Medium
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Calhoun,0.174,95,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Callahan,0,30,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cameron,0.137,1823,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Camp,0,34,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Carson,0,3,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cass,0.032,85,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Castro,0,10,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Chambers,0.136,362,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cherokee,0.122,86,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Childress,0.031,30,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Clay,0.2,33,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cochran,0,10,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Coke,0.5,4,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Coleman,0,4,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Collin,0.17,7002,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Collingsworth,0,3,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Colorado,0.082,78,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Comal,0.155,804,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Comanche,0,12,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Concho,0.5,2,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cooke,0.065,146,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Coryell,0.13,289,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Cottle,0,3,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Crane,0.5,2,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Crockett,0,1,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Crosby,0,4,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Culberson,0,3,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Dallam,0.2,3,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Dallas,0.153,13523,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Dawson,0,5,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,DeWitt,0.191,45,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Deaf Smith,0,34,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Delta,0.125,19,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Denton,0.159,4596,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Dickens,0,0,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Dimmit,0.1,26,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Donley,0,9,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Duval,0.162,50,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Eastland,0,13,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Ector,0.081,330,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Edwards,0.2,5,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,El Paso,0.177,5302,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Ellis,0.12,737,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Erath,0.036,73,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Falls,0.107,56,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Fannin,0.062,66,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Fayette,0.069,88,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Fisher,0,3,Moderate,Medium
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Floyd,0,19,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Foard,0,0,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Fort Bend,0.223,7293,High,Medium
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Franklin,0.067,24,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Freestone,0.108,40,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Frio,0.025,293,Substantial,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Gaines,0,19,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Galveston,0.189,3393,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Garza,0,2,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Gillespie,0.129,70,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Glasscock,0,0,Low,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Goliad,0.375,32,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Gonzales,0.188,45,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Gray,0.182,12,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Grayson,0.142,280,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Gregg,0.058,185,Moderate,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Grimes,0.136,215,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Guadalupe,0.153,569,High,Low
2022-05-25,original-sources/historical/cpr_orig//cpr_2022-06-01.xlsx,Hale,0.143,69,High,Low
