Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Anderson,0.115,261,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Andrews,0.25,22,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Angelina,0.04,272,Low,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Aransas,0.068,123,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Archer,0.133,84,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Armstrong,0.25,13,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Atascosa,0.033,1197,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Austin,0.106,300,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bailey,0.333,27,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bandera,0.075,148,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bastrop,0.079,939,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Baylor,0,14,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bee,0.049,242,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bell,0.052,3724,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bexar,0.066,45712,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Blanco,0.051,150,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Borden,0,0,Low,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bosque,0.214,95,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Bowie,0.071,430,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Brazoria,0.136,5459,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Brazos,0.05,3447,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Brewster,0.2,12,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Briscoe,0.1,16,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Brooks,0.074,46,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Brown,0.113,116,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Burleson,0.064,178,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Burnet,0.078,497,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Caldwell,0.075,819,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Calhoun,0.093,97,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Callahan,0.062,72,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cameron,0.037,3695,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Camp,0.145,101,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Carson,0.207,38,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cass,0.139,156,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Castro,0.087,110,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Chambers,0.083,500,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cherokee,0.055,257,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Childress,0.26,207,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Clay,0.041,60,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cochran,0.216,46,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Coke,0.182,13,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Coleman,0.083,43,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Collin,0.081,14158,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Collingsworth,0.3,39,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Colorado,0.086,160,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Comal,0.086,1770,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Comanche,0.151,90,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Concho,0.455,10,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cooke,0.13,229,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Coryell,0.101,581,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Cottle,0.13,29,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Crane,0.318,36,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Crockett,0,2,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Crosby,0.353,61,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Culberson,0.056,15,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Dallam,0.028,23,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Dallas,0.08,31658,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Dawson,0.011,28,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,DeWitt,0.022,73,Moderate,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Deaf Smith,0.136,108,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Delta,0.176,75,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Denton,0.081,10658,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Dickens,0,8,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Dimmit,0.023,332,Substantial,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Donley,0.114,47,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Duval,0.102,78,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Eastland,0.182,56,High,
2021-12-13,original-sources/historical/cpr_orig//cpr_2021-12-20.xlsx,Ector,0.189,1136,High,
