Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Anderson,0.105,283,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Andrews,0.067,27,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Angelina,0.039,386,Moderate,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Aransas,0.052,138,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Archer,0.176,60,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Armstrong,0.409,32,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Atascosa,0.019,1302,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Austin,0.057,268,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bailey,0.2,24,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bandera,0.069,128,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bastrop,0.076,773,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Baylor,0,16,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bee,0.066,221,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bell,0.051,2747,Moderate,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bexar,0.036,34206,Substantial,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Blanco,0.168,160,High,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Borden,0,6,Low,
2021-11-30,original-sources/historical/cpr_orig//cpr_2021-12-07.xlsx,Bosque,0.137,67,High,
