Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Anderson,0.048,384,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Andrews,0.074,24,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Angelina,0.04,383,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Aransas,0.079,134,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Archer,0.016,92,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Armstrong,0,15,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Atascosa,0.01,1470,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Austin,0.056,368,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bailey,0,15,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bandera,0.014,191,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bastrop,0.052,895,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Baylor,0.182,14,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bee,0.061,441,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bell,0.054,5084,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bexar,0.019,65254,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Blanco,0.068,199,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Borden,0,3,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bosque,0.026,89,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Bowie,0.058,601,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Brazoria,0.044,6652,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Brazos,0.025,3693,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Brewster,0.1,23,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Briscoe,0.056,31,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Brooks,0,44,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Brown,0.025,208,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Burleson,0.05,288,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Burnet,0.065,519,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Caldwell,0.066,701,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Calhoun,0.027,99,Low,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Callahan,0.244,57,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Cameron,0.054,3772,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Camp,0.068,83,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Carson,0.057,36,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Cass,0.038,130,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Castro,0.012,117,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Chambers,0.046,566,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Cherokee,0.026,294,Moderate,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Childress,0.043,250,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Clay,0.033,63,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Cochran,0.379,32,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Coke,0,41,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Coleman,0.143,28,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Collin,0.05,13981,Substantial,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Collingsworth,0.156,38,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Colorado,0.039,159,High,
2021-11-03,original-sources/historical/cpr_orig//cpr_2021-11-10.xlsx,Comal,0.071,2017,High,
