Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Anderson,0,75,Low,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Andrews,0,13,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Angelina,0.011,175,Low,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Aransas,0.078,132,Substantial,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Archer,0,22,High,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Armstrong,0,3,High,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Atascosa,0.009,173,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Austin,0.016,128,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bailey,0,6,Low,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bandera,0.047,71,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bastrop,0.047,450,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Baylor,0,3,Substantial,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bee,0.031,117,Substantial,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bell,0.036,1501,Moderate,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bexar,0.06,11299,Substantial,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Blanco,0.077,58,Substantial,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Borden,0,2,Low,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bosque,0.143,44,High,Low
2022-04-19,original-sources/historical/cpr_orig//cpr_2022-04-26.xlsx,Bowie,0.034,172,Moderate,Low
