Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Anderson,0.092,187,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Andrews,0.25,6,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Angelina,0.072,109,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Aransas,0.076,120,Substantial,Medium
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Archer,0.238,29,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Armstrong,0,5,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Atascosa,0.194,145,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Austin,0.052,157,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bailey,0.167,3,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bandera,0.184,56,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bastrop,0.13,401,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Baylor,0.333,22,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bee,0.143,76,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bell,0.147,2997,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bexar,0.117,10246,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Blanco,0.137,63,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Borden,0,0,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bosque,0.125,59,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Bowie,0.099,378,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Brazoria,0.062,3113,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Brazos,0.147,1624,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Brewster,0.077,27,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Briscoe,0,6,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Brooks,0.083,12,Substantial,Medium
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Brown,0.053,46,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Burleson,0.091,193,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Burnet,0.122,177,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Caldwell,0.118,266,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Calhoun,0.114,71,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Callahan,0.222,18,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cameron,0.079,1526,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Camp,0.073,67,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Carson,0.167,7,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cass,0.177,98,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Castro,0.158,44,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Chambers,0.153,323,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cherokee,0.08,130,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Childress,0.019,61,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Clay,0.062,29,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cochran,0,9,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Coke,0,6,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Coleman,0.143,19,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Collin,0.145,3501,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Collingsworth,0,7,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Colorado,0.054,62,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Comal,0.158,508,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Comanche,0.211,20,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Concho,0,0,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cooke,0.073,142,Moderate,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Coryell,0.081,319,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Cottle,0,8,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Crane,0.25,10,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Crockett,0,1,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Crosby,0.125,17,High,Medium
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Culberson,0,5,Low,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Dallam,0,2,Substantial,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Dallas,0.135,11003,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Dawson,0.286,10,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,DeWitt,0.123,71,High,Low
2022-09-22,original-sources/historical/cpr_orig//cpr_2022-09-29.xlsx,Deaf Smith,0.06,64,Substantial,Low
