Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Anderson,0.07,135,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Andrews,0.1,13,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Angelina,0.045,87,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Aransas,0.043,68,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Archer,0.222,12,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Armstrong,0,8,Low,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Atascosa,0.07,107,Substantial,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Austin,0.108,76,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bailey,0,9,Low,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bandera,0.128,43,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bastrop,0.104,298,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Baylor,0,4,Low,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bee,0.023,50,Low,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bell,0.063,1771,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bexar,0.091,7414,Substantial,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Blanco,0.088,27,Substantial,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Borden,0,1,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bosque,0.074,56,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Bowie,0.107,245,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Brazoria,0.036,1735,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Brazos,0.065,1098,Substantial,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Brewster,0.314,44,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Briscoe,0.15,22,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Brooks,0,5,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Brown,0.12,19,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Burleson,0.036,101,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Burnet,0.041,179,Moderate,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Caldwell,0.075,197,Substantial,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Calhoun,0.132,51,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Callahan,0.6,7,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Cameron,0.058,1076,High,Low
2022-11-17,original-sources/historical/cpr_orig//cpr_2022-11-24.xlsx,Camp,0.026,32,Moderate,Low
