Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Anderson,0.004,969,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Andrews,0.222,23,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Angelina,0.023,324,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Aransas,0.031,151,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Archer,0.157,79,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Armstrong,0,20,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Atascosa,0.026,1498,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Austin,0.061,344,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bailey,0.32,21,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bandera,0.058,178,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bastrop,0.042,943,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Baylor,0.111,24,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bee,0.031,302,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bell,0.043,4089,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bexar,0.024,68786,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Blanco,0.123,164,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Borden,0,1,Low,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bosque,0.03,114,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Bowie,0.041,765,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Brazoria,0.051,5918,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Brazos,0.024,3970,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Brewster,0.125,13,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Briscoe,0.15,15,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Brooks,0,202,Low,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Brown,0.084,120,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Burleson,0.016,175,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Burnet,0.062,506,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Caldwell,0.091,803,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Calhoun,0.056,99,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Callahan,0.083,68,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Cameron,0.042,3577,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Camp,0.025,88,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Carson,0.062,29,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Cass,0.057,156,Moderate,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Castro,0.105,101,High,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Chambers,0.055,583,Substantial,
2021-11-11,original-sources/historical/cpr_orig//cpr_2021-11-18.xlsx,Cherokee,0.033,237,Moderate,
