Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Anderson,0.301,335,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Andrews,0.714,17,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Angelina,0.259,191,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Aransas,0.286,229,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Archer,0.393,43,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Armstrong,0,12,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Atascosa,0.301,342,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Austin,0.26,178,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bailey,0.167,9,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bandera,0.115,118,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bastrop,0.297,440,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Baylor,0.5,18,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bee,0.232,111,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bell,0.266,2156,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bexar,0.263,14924,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Blanco,0.196,98,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Borden,0,1,Low,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bosque,0.323,65,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Bowie,0.256,344,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Brazoria,0.148,4882,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Brazos,0.262,1453,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Brewster,0.463,31,High,Low
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Briscoe,0.286,15,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Brooks,0.176,30,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Brown,0.344,49,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Burleson,0.099,185,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Burnet,0.304,226,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Caldwell,0.301,306,High,Medium
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Calhoun,0.306,123,High,High
2022-08-16,original-sources/historical/cpr_orig//cpr_2022-08-23.xlsx,Callahan,0.312,23,High,Medium
