Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Anderson,0.04,154,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Andrews,0,6,Low,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Angelina,0.083,110,Substantial,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Aransas,0.021,89,Moderate,Medium
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Archer,0.2,19,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Armstrong,0,2,Low,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Atascosa,0,109,Low,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Austin,0.029,105,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bailey,0,11,Low,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bandera,0.121,61,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bastrop,0.039,290,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Baylor,0.125,6,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bee,0.054,83,Moderate,Medium
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bell,0.111,1858,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bexar,0.062,7679,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Blanco,0.176,43,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Borden,0,0,Low,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bosque,0.027,52,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Bowie,0.06,212,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Brazoria,0.035,2170,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Brazos,0.062,969,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Brewster,0.071,29,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Briscoe,0.2,8,High,Medium
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Brooks,0.2,9,High,High
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Brown,0.034,25,Substantial,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Burleson,0.019,155,Substantial,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Burnet,0.1,183,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Caldwell,0.107,224,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Calhoun,0.062,46,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Callahan,0,12,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Cameron,0.037,1329,Substantial,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Camp,0,25,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Carson,0,5,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Cass,0.308,56,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Castro,0.043,57,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Chambers,0.048,193,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Cherokee,0.049,146,Moderate,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Childress,0.08,80,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Clay,0.08,31,Substantial,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Cochran,0.25,8,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Coke,0,2,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Coleman,0.1,10,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Collin,0.122,2713,High,Low
2022-10-20,original-sources/historical/cpr_orig//cpr_2022-10-27.xlsx,Collingsworth,0,14,Low,Low
