Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Anderson,0.277,596,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Andrews,0.292,26,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Angelina,0.326,940,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Aransas,0.39,506,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Archer,0.426,226,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Armstrong,0.312,30,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Atascosa,0.345,2151,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Austin,0.31,603,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bailey,0.308,25,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bandera,0.378,321,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bastrop,0.305,1574,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Baylor,0.308,25,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bee,0.369,576,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bell,0.308,6448,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bexar,0.28,120138,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Blanco,0.366,297,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Borden,0.25,5,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bosque,0.368,268,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Bowie,0.36,1003,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Brazoria,0.284,9406,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Brazos,0.316,8732,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Brewster,0.312,21,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Briscoe,0.211,18,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Brooks,0.309,104,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Brown,0.467,424,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Burleson,0.348,447,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Burnet,0.335,798,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Caldwell,0.406,1718,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Calhoun,0.252,220,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Callahan,0.422,134,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cameron,0.356,11124,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Camp,0.245,129,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Carson,0.429,48,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cass,0.563,347,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Castro,0.261,211,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Chambers,0.408,1031,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cherokee,0.332,368,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Childress,0.357,146,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Clay,0.292,107,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cochran,0.381,39,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Coke,0.625,27,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Coleman,0.583,18,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Collin,0.29,24883,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Collingsworth,0.25,34,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Colorado,0.412,240,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Comal,0.364,3967,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Comanche,0.341,133,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Concho,0.5,3,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cooke,0.393,295,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Coryell,0.348,1123,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Cottle,0.407,28,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Crane,0.389,22,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Crockett,0.429,6,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Crosby,0.324,41,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Culberson,0.357,40,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Dallam,0.167,36,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Dallas,0.273,54435,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Dawson,0.424,50,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,DeWitt,0.397,306,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Deaf Smith,0.545,170,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Delta,0.424,94,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Denton,0.283,20015,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Dickens,0,11,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Dimmit,0.342,967,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Donley,0.355,39,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Duval,0.272,517,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Eastland,0.35,111,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Ector,0.374,1825,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Edwards,0.364,29,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,El Paso,0.284,39857,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Ellis,0.356,4361,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Erath,0.275,565,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Falls,0.384,210,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Fannin,0.286,450,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Fayette,0.304,306,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Fisher,0.2,13,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Floyd,0.415,67,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Foard,0.333,9,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Fort Bend,0.204,21580,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Franklin,0.403,84,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Freestone,0.218,347,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Frio,0.286,619,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Gaines,0.148,52,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Galveston,0.265,9021,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Garza,0.231,79,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Gillespie,0.391,305,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Glasscock,0.4,6,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Goliad,0.413,138,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Gonzales,0.44,159,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Gray,0.247,181,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Grayson,0.336,1875,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Gregg,0.287,1690,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Grimes,0.383,916,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Guadalupe,0.348,3205,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hale,0.367,424,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hall,0.311,75,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hamilton,0.456,147,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hansford,0.2,14,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hardeman,0.286,44,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Hardin,0.367,902,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Harris,0.19,133234,High,
2022-01-28,original-sources/historical/cpr_orig//cpr_2022-02-04.xlsx,Harrison,0.315,606,High,
