Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Anderson,0.174,108,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Andrews,0,18,Moderate,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Angelina,0.018,146,Moderate,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Aransas,0.234,99,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Archer,0.261,38,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Armstrong,0,19,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Atascosa,0.145,185,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Austin,0.206,136,High,Medium
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bailey,0.5,7,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bandera,0.154,74,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bastrop,0.203,370,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Baylor,0,3,Substantial,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bee,0.292,71,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bell,0.143,1539,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bexar,0.206,12442,High,Medium
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Blanco,0.149,84,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Borden,0,2,High,Medium
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bosque,0.08,40,Substantial,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Bowie,0.16,186,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Brazoria,0.238,3022,High,Medium
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Brazos,0.234,1424,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Brewster,0.273,23,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Briscoe,0,3,Low,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Brooks,0.077,32,Substantial,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Brown,0.2,32,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Burleson,0.179,51,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Burnet,0.254,183,High,Low
2022-06-09,original-sources/historical/cpr_orig//cpr_2022-06-16.xlsx,Caldwell,0.274,243,High,Medium
