Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Anderson,0.053,67,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Andrews,0,12,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Angelina,0.088,100,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Aransas,0.101,70,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Archer,0.037,33,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Armstrong,0,1,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Atascosa,0.037,160,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Austin,0.049,89,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bailey,0,8,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bandera,0.069,86,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bastrop,0.104,408,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Baylor,0,4,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bee,0.115,83,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bell,0.05,1221,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bexar,0.088,10286,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Blanco,0.076,91,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Borden,0,0,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bosque,0,29,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Bowie,0.052,131,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Brazoria,0.087,1901,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Brazos,0.08,1290,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Brewster,0.056,21,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Briscoe,0,3,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Brooks,0,30,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Brown,0,26,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Burleson,0.054,80,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Burnet,0.076,166,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Caldwell,0.095,247,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Calhoun,0.055,80,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Callahan,0.312,14,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cameron,0.092,1122,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Camp,0,26,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Carson,0,11,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cass,0.029,33,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Castro,0,8,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Chambers,0.068,196,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cherokee,0.025,51,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Childress,0.043,27,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Clay,0,11,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cochran,0,18,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Coke,0,1,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Coleman,0,7,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Collin,0.106,3849,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Collingsworth,0,5,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Colorado,0.026,46,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Comal,0.11,574,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Comanche,0,18,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Concho,0,1,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cooke,0.1,45,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Coryell,0.063,161,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Cottle,0,4,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Crane,0,6,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Crockett,0,2,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Crosby,0,6,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Culberson,0.5,3,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Dallam,0,3,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Dallas,0.093,8898,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Dawson,0.25,6,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,DeWitt,0,43,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Deaf Smith,0,16,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Delta,0.091,14,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Denton,0.09,2668,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Dickens,0,4,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Dimmit,0.056,24,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Donley,0,3,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Duval,0.077,36,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Eastland,0,7,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Ector,0.031,214,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Edwards,0,8,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,El Paso,0.075,3217,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Ellis,0.064,522,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Erath,0,56,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Falls,0.028,51,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Fannin,0.029,37,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Fayette,0.068,71,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Fisher,0,3,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Floyd,0.111,12,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Foard,0,4,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Fort Bend,0.133,3678,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Franklin,0,21,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Freestone,0.033,41,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Frio,0.032,297,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Gaines,0,12,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Galveston,0.086,2175,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Garza,0,4,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Gillespie,0.057,61,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Glasscock,0,0,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Goliad,0.05,22,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Gonzales,0.136,38,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Gray,0,11,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Grayson,0.073,176,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Gregg,0.053,131,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Grimes,0.035,156,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Guadalupe,0.09,429,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hale,0.065,65,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hall,0,7,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hamilton,0,45,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hansford,0,4,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hardeman,0,15,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hardin,0.054,131,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Harris,0.078,23669,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Harrison,0.047,66,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hartley,0,3,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Haskell,0,2,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hays,0.119,1063,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hemphill,0,0,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Henderson,0.035,155,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hidalgo,0.088,1527,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hill,0.139,53,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hockley,0.018,71,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hood,0.087,128,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hopkins,0.139,46,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Houston,0,27,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Howard,0,17,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hudspeth,0,4,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hunt,0.047,188,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Hutchinson,0,9,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Irion,0,3,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jack,0.429,14,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jackson,0.018,42,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jasper,0.032,78,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jeff Davis,0,3,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jefferson,0.049,562,High,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jim Hogg,0.174,17,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jim Wells,0.078,114,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Johnson,0.048,542,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Jones,0.031,31,Substantial,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Karnes,0.05,23,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kaufman,0.042,419,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kendall,0.024,164,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kenedy,0,0,High,Medium
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kent,0,1,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kerr,0.04,108,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kimble,0,7,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,King,0,0,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kinney,0,7,Low,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Kleberg,0.058,68,Moderate,Low
2022-05-05,original-sources/historical/cpr_orig//cpr_2022-05-12.xlsx,Knox,0,2,Low,Low
