Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Anderson,0,67,Low,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Andrews,0,6,Low,Medium
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Angelina,0.065,104,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Aransas,0.116,96,High,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Archer,0,19,Substantial,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Armstrong,0,1,Low,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Atascosa,0.036,183,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Austin,0.019,83,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bailey,0,4,Low,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bandera,0.061,72,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bastrop,0.048,348,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Baylor,0,5,Substantial,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bee,0.081,62,High,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bell,0.03,1074,Moderate,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bexar,0.07,9354,Substantial,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Blanco,0.036,59,Substantial,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Borden,0,2,Low,Low
2022-04-26,original-sources/historical/cpr_orig//cpr_2022-05-03.xlsx,Bosque,0.067,15,Moderate,Low
