Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Anderson,0.509,701,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Andrews,0.304,43,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Angelina,0.29,702,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Aransas,0.427,344,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Archer,0.457,168,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Armstrong,0.1,14,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Atascosa,0.242,1600,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Austin,0.347,496,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bailey,0.286,20,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bandera,0.404,271,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bastrop,0.392,2022,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Baylor,0.348,36,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bee,0.388,445,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bell,0.324,5228,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bexar,0.352,75074,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Blanco,0.231,133,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Borden,0.714,12,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bosque,0.388,185,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Bowie,0.371,1094,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Brazoria,0.383,13776,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Brazos,0.337,12532,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Brewster,0.4,20,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Briscoe,0.357,52,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Brooks,0.309,72,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Brown,0.346,376,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Burleson,0.337,516,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Burnet,0.234,636,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Caldwell,0.424,2223,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Calhoun,0.342,387,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Callahan,0.452,122,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cameron,0.372,7314,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Camp,0.278,173,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Carson,0.205,57,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cass,0.52,297,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Castro,0.262,151,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Chambers,0.493,1050,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cherokee,0.343,325,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Childress,0.403,179,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Clay,0.385,133,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cochran,0.476,50,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Coke,0.545,27,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Coleman,0.292,36,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Collin,0.377,29565,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Collingsworth,0.286,38,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Colorado,0.424,287,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Comal,0.363,3622,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Comanche,0.235,209,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Concho,0.087,47,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cooke,0.408,427,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Coryell,0.311,1637,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Cottle,0.385,16,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Crane,0.353,25,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Crockett,0.4,8,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Crosby,0.528,50,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Culberson,0.489,35,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Dallam,0.524,35,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Dallas,0.389,70780,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Dawson,0.464,25,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,DeWitt,0.407,257,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Deaf Smith,0.511,104,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Delta,0.472,63,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Denton,0.371,23577,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Dickens,0.333,6,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Dimmit,0.376,993,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Donley,0.189,48,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Duval,0.223,246,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Eastland,0.263,74,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Ector,0.474,2047,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Edwards,0.2,10,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,El Paso,0.336,21423,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Ellis,0.445,4035,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Erath,0.374,505,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Falls,0.454,217,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Fannin,0.185,524,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Fayette,0.294,313,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Fisher,0.444,12,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Floyd,0.506,109,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Foard,0.5,3,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Fort Bend,0.352,35727,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Franklin,0.369,143,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Freestone,0.327,321,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Frio,0.301,484,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Gaines,0.22,63,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Galveston,0.4,14132,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Garza,0.191,74,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Gillespie,0.302,315,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Glasscock,0,2,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Goliad,0.361,76,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Gonzales,0.364,190,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Gray,0.347,176,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Grayson,0.345,4102,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Gregg,0.29,1736,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Grimes,0.395,823,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Guadalupe,0.363,2605,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hale,0.385,653,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hall,0.194,71,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hamilton,0.306,233,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hansford,0.5,20,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hardeman,0.292,38,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hardin,0.37,939,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Harris,0.355,181624,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Harrison,0.373,429,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hartley,0.455,13,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Haskell,0,23,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hays,0.382,11787,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hemphill,0.444,13,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Henderson,0.379,1108,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hidalgo,0.378,18885,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hill,0.345,387,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hockley,0.434,622,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hood,0.378,994,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hopkins,0.458,341,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Houston,0.41,216,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Howard,0.248,153,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hudspeth,0.25,25,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hunt,0.413,1099,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Hutchinson,0.519,174,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Irion,0.378,74,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jack,0.492,85,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jackson,0.306,354,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jasper,0.376,507,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jeff Davis,0.333,16,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jefferson,0.374,2959,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jim Hogg,0.231,32,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jim Wells,0.315,777,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Johnson,0.416,3336,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Jones,0.233,189,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Karnes,0.53,144,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kaufman,0.418,3323,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kendall,0.331,663,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kenedy,0.286,8,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kent,0,3,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kerr,0.24,422,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kimble,0.333,15,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,King,0.6,4,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kinney,0.393,63,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Kleberg,0.276,794,High,
2022-01-06,original-sources/historical/cpr_orig//cpr_2022-01-13.xlsx,Knox,0.6,5,High,
