Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Anderson,0.205,133,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Andrews,0.308,20,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Angelina,0.167,241,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Aransas,0.316,186,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Archer,0.261,62,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Armstrong,0.364,19,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Atascosa,0.256,318,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Austin,0.248,197,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bailey,0.143,9,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bandera,0.131,113,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bastrop,0.278,484,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Baylor,0,6,Substantial,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bee,0.373,130,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bell,0.267,1973,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bexar,0.287,16556,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Blanco,0.182,107,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Borden,0,5,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bosque,0.094,55,Substantial,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Bowie,0.274,243,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Brazoria,0.259,4050,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Brazos,0.276,2055,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Brewster,0.3,24,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Briscoe,0,4,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Brooks,0.143,65,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Brown,0.348,60,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Burleson,0.154,200,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Burnet,0.404,331,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Caldwell,0.411,590,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Calhoun,0.156,130,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Callahan,0.375,48,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Cameron,0.315,3161,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Camp,0.138,34,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Carson,0.429,18,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Cass,0.243,67,High,N/A
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Castro,0,96,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Chambers,0.385,436,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Cherokee,0.172,118,High,High
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Childress,0.271,61,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Clay,0.306,47,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Cochran,0.25,4,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Coke,0,7,High,Medium
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Coleman,0.5,14,High,Low
2022-06-28,original-sources/historical/cpr_orig//cpr_2022-07-05.xlsx,Collin,0.288,5966,High,Medium
