Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Anderson,0.302,308,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Andrews,0.652,23,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Angelina,0.273,205,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Aransas,0.187,274,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Archer,0.2,30,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Armstrong,0.333,11,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Atascosa,0.303,380,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Austin,0.262,149,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bailey,0.125,9,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bandera,0.116,105,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bastrop,0.241,470,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Baylor,0.091,16,Substantial,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bee,0.31,117,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bell,0.257,3737,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bexar,0.25,15293,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Blanco,0.236,100,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Borden,0,2,Low,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bosque,0.157,57,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Bowie,0.23,403,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Brazoria,0.179,4111,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Brazos,0.267,1531,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Brewster,0.275,32,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Briscoe,0,12,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Brooks,0,10,Moderate,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Brown,0.182,61,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Burleson,0.157,155,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Burnet,0.219,171,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Caldwell,0.292,365,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Calhoun,0.304,147,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Callahan,0.368,31,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cameron,0.248,2332,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Camp,0.282,66,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Carson,0.071,13,Substantial,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cass,0.229,109,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Castro,0.333,48,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Chambers,0.396,339,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cherokee,0.222,201,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Childress,0,26,Moderate,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Clay,0.4,35,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cochran,0.312,20,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Coke,0,7,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Coleman,0.19,41,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Collin,0.27,6286,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Collingsworth,0.25,4,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Colorado,0.218,79,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Comal,0.237,627,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Comanche,0.179,28,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Concho,0.167,2,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cooke,0.166,168,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Coryell,0.203,366,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Cottle,0,4,Low,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Crane,0.3,12,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Crockett,0,0,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Crosby,0.182,22,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Culberson,0.667,5,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Dallam,0,3,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Dallas,0.274,17403,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Dawson,0.2,18,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,DeWitt,0.271,95,High,Medium
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Deaf Smith,0.234,65,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Delta,0.273,16,High,High
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Denton,0.269,4905,High,Low
2022-08-25,original-sources/historical/cpr_orig//cpr_2022-09-01.xlsx,Dickens,0.5,3,High,Medium
