Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Anderson,0.132,182,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Andrews,0.412,15,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Angelina,0.113,98,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Aransas,0.147,102,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Archer,0.286,28,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Armstrong,0.364,15,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Atascosa,0.18,186,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Austin,0.091,91,Substantial,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bailey,0.2,17,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bandera,0.19,43,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bastrop,0.211,281,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Baylor,0,6,Substantial,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bee,0.269,79,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bell,0.156,1804,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bexar,0.178,6702,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Blanco,0.188,31,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Borden,0.5,4,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bosque,0.043,55,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Bowie,0.121,239,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Brazoria,0.165,1522,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Brazos,0.122,905,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Brewster,0.4,4,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Briscoe,0,18,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Brooks,0.444,9,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Brown,0.371,39,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Burleson,0.071,110,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Burnet,0.238,145,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Caldwell,0.245,197,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Calhoun,0.261,80,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Callahan,0.167,5,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cameron,0.218,1285,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Camp,0.179,28,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Carson,0.1,22,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cass,0.147,46,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Castro,0.262,98,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Chambers,0.169,173,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cherokee,0.133,98,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Childress,0.104,83,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Clay,0.262,38,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cochran,0,12,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Coke,0.143,4,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Coleman,0.067,21,Substantial,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Collin,0.219,2517,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Collingsworth,0.333,16,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Colorado,0.119,37,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Comal,0.174,363,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Comanche,0.105,36,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Concho,0.471,26,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cooke,0.14,60,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Coryell,0.184,254,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Cottle,0.667,8,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Crane,0,11,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Crockett,0.333,3,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Crosby,0.071,8,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Culberson,0,2,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Dallam,0,5,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Dallas,0.181,7974,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Dawson,0,9,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,DeWitt,0.185,24,High,High
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Deaf Smith,0.146,57,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Delta,0.067,14,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Denton,0.205,2048,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Dickens,0.417,10,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Dimmit,0.091,5,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Donley,0,6,Moderate,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Duval,0.3,56,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Eastland,0.161,69,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Ector,0.144,311,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Edwards,0.2,4,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,El Paso,0.147,3524,High,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Ellis,0.171,526,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Erath,0.15,99,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Falls,0.111,30,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Fannin,0.063,182,Substantial,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Fayette,0.08,19,Substantial,Medium
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Fisher,0.2,7,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Floyd,0.393,32,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Foard,0,4,High,Low
2023-01-12,original-sources/historical/cpr_orig//cpr_2023-01-19.xlsx,Fort Bend,0.194,2966,High,Medium
