Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Anderson,0.136,1221,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Andrews,0.131,73,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Angelina,0.19,1426,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Aransas,0.266,459,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Archer,0.197,223,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Armstrong,0.286,25,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Atascosa,0.094,2217,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Austin,0.191,698,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bailey,0.053,40,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bandera,0.137,323,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bastrop,0.168,1884,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Baylor,0.091,29,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bee,0.122,1140,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bell,0.174,7174,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bexar,0.075,101412,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Blanco,0.203,301,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Borden,0,6,Low,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bosque,0.189,231,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Bowie,0.191,1922,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Brazoria,0.168,11002,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Brazos,0.132,16309,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Brewster,0.212,34,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Briscoe,0.034,19,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Brooks,0.011,433,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Brown,0.241,925,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Burleson,0.097,609,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Burnet,0.186,982,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Caldwell,0.171,1466,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Calhoun,0.228,252,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Callahan,0.165,143,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cameron,0.095,6959,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Camp,0.116,167,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Carson,0.194,56,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cass,0.283,329,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Castro,0.232,117,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Chambers,0.22,1188,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cherokee,0.114,633,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Childress,0.149,132,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Clay,0.17,174,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cochran,0.22,44,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Coke,0.107,74,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Coleman,0.13,48,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Collin,0.128,32878,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Collingsworth,0.103,36,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Colorado,0.16,362,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Comal,0.166,4003,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Comanche,0.205,269,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Concho,0.059,50,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cooke,0.257,523,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Coryell,0.118,1986,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Cottle,0.118,27,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Crane,0.2,48,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Crockett,0,11,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Crosby,0.205,76,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Culberson,0.1,53,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Dallam,0.025,55,Moderate,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Dallas,0.124,74112,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Dawson,0.026,583,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,DeWitt,0.152,300,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Deaf Smith,0.127,90,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Delta,0.324,120,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Denton,0.128,22515,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Dickens,0.062,12,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Dimmit,0.137,195,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Donley,0.2,45,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Duval,0.117,479,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Eastland,0.317,171,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Ector,0.237,1697,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Edwards,0.25,10,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,El Paso,0.056,12022,Substantial,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Ellis,0.192,4831,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Erath,0.256,812,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Falls,0.128,300,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Fannin,0.072,584,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Fayette,0.13,372,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Fisher,0.444,23,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Floyd,0.087,109,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Foard,0.083,35,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Fort Bend,0.131,24171,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Franklin,0.218,113,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Freestone,0.153,549,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Frio,0.07,498,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Gaines,0.229,140,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Galveston,0.166,11033,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Garza,0.047,66,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Gillespie,0.147,371,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Glasscock,0,5,High,
2021-09-15,original-sources/historical/cpr_orig//cpr_2021-09-22.xlsx,Goliad,0.198,154,High,
