Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Anderson,0.113,113,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Andrews,0,18,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Angelina,0.06,171,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Aransas,0.219,131,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Archer,0.263,44,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Armstrong,0.111,15,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Atascosa,0.177,185,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Austin,0.257,172,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bailey,0.2,10,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bandera,0.1,96,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bastrop,0.256,446,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Baylor,0,2,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bee,0.227,110,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bell,0.144,1636,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bexar,0.21,13909,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Blanco,0.029,95,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Borden,0,3,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bosque,0.15,39,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Bowie,0.149,223,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Brazoria,0.231,3520,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Brazos,0.235,1324,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Brewster,0.375,26,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Briscoe,0.333,8,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Brooks,0.067,32,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Brown,0.278,25,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Burleson,0.214,53,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Burnet,0.22,242,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Caldwell,0.276,301,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Calhoun,0.2,146,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Callahan,0,30,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cameron,0.234,2347,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Camp,0,17,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Carson,0.333,8,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cass,0.146,63,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Castro,0.143,18,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Chambers,0.16,297,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cherokee,0.143,91,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Childress,0.048,24,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Clay,0.095,24,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cochran,0,10,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Coke,0,7,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Coleman,0,8,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Collin,0.251,6895,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Collingsworth,0,7,Low,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Colorado,0.048,83,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Comal,0.225,973,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Comanche,0,16,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Concho,0,4,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cooke,0.304,108,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Coryell,0.145,205,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Cottle,0,6,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Crane,0.667,7,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Crockett,0,7,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Crosby,0,11,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Culberson,0,1,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Dallam,0.167,2,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Dallas,0.266,15501,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Dawson,0,2,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,DeWitt,0.147,41,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Deaf Smith,0.222,56,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Delta,0,15,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Denton,0.218,4579,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Dickens,0,3,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Dimmit,0.562,31,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Donley,0,0,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Duval,0.241,34,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Eastland,0,15,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Ector,0.048,401,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Edwards,0,6,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,El Paso,0.213,5065,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Ellis,0.463,1535,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Erath,0.032,59,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Falls,0.103,60,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Fannin,0.167,91,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Fayette,0.146,68,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Fisher,0.4,6,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Floyd,0.182,15,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Foard,0,3,Low,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Fort Bend,0.281,8622,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Franklin,0,18,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Freestone,0.178,83,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Frio,0.065,231,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Gaines,0,13,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Galveston,0.246,3928,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Garza,0,7,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Gillespie,0.234,95,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Glasscock,0,0,Low,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Goliad,0.214,33,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Gonzales,0.185,51,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Gray,0.385,21,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Grayson,0.488,559,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Gregg,0.152,183,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Grimes,0.238,175,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Guadalupe,0.146,615,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hale,0.048,67,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hall,0,13,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hamilton,0.118,36,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hansford,0,2,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hardeman,0,17,Low,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hardin,0.23,169,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Harris,0.235,37399,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Harrison,0.07,121,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hartley,1,2,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Haskell,0,25,Substantial,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hays,0.265,1560,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hemphill,0,4,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Henderson,0.18,172,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hidalgo,0.259,4249,High,High
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hill,0.127,115,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hockley,0.176,156,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hood,0.221,191,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hopkins,0.038,70,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Houston,0.056,34,Moderate,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Howard,0.375,85,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hudspeth,0.353,81,High,Medium
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hunt,0.198,197,High,Low
2022-06-06,original-sources/historical/cpr_orig//cpr_2022-06-13.xlsx,Hutchinson,0.4,22,High,Low
