Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Anderson,0.061,108,Moderate,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Andrews,0,15,Moderate,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Angelina,0.052,159,Moderate,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Aransas,0.238,116,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Archer,0.154,39,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Armstrong,0.154,8,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Atascosa,0.222,168,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Austin,0.167,157,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bailey,0.429,7,High,Medium
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bandera,0.135,94,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bastrop,0.221,449,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Baylor,0,1,Substantial,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bee,0.234,98,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bell,0.129,1542,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bexar,0.2,12564,High,Medium
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Blanco,0.122,101,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Borden,0,3,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bosque,0.188,38,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Bowie,0.15,202,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Brazoria,0.21,3367,High,Medium
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Brazos,0.224,1366,High,Low
2022-06-03,original-sources/historical/cpr_orig//cpr_2022-06-10.xlsx,Brewster,0.208,28,High,Low
