Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Anderson,0.151,380,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Andrews,0.222,24,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Angelina,0.183,571,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Aransas,0.288,395,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Archer,0.149,100,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Armstrong,0.333,7,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Atascosa,0.166,1123,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Austin,0.2,404,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bailey,0,18,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bandera,0.24,212,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bastrop,0.229,876,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Baylor,0.318,16,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bee,0.269,355,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bell,0.179,3536,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bexar,0.144,62367,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Blanco,0.239,183,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Borden,0,5,Low,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bosque,0.303,115,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Bowie,0.185,1012,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Brazoria,0.177,6764,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Brazos,0.189,4587,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Brewster,0.333,21,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Briscoe,0.333,27,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Brooks,0.179,74,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Brown,0.219,133,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Burleson,0.169,263,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Burnet,0.224,457,High,
2022-02-08,original-sources/historical/cpr_orig//cpr_2022-02-15.xlsx,Caldwell,0.255,958,High,
