Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Anderson,0.004,656,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Andrews,0,23,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Angelina,0.008,311,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Aransas,0.036,131,Moderate,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Archer,0.188,78,High,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Armstrong,0,22,High,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Atascosa,0.011,1493,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Austin,0.054,346,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bailey,0.318,23,High,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bandera,0.073,171,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bastrop,0.048,954,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Baylor,0.105,23,High,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bee,0.042,322,Low,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bell,0.041,4253,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bexar,0.023,71923,Substantial,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Blanco,0.114,169,High,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Borden,0,2,Low,
2021-11-10,original-sources/historical/cpr_orig//cpr_2021-11-17.xlsx,Bosque,0.011,105,Moderate,
