Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Anderson,0.363,375,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Andrews,0.4,17,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Angelina,0.31,226,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Aransas,0.331,246,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Archer,0.429,61,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Armstrong,0.2,14,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Atascosa,0.301,345,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Austin,0.358,177,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bailey,0.167,11,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bandera,0.26,151,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bastrop,0.353,627,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Baylor,0.333,9,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bee,0.429,151,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bell,0.302,2748,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bexar,0.284,18609,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Blanco,0.231,126,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Borden,0.5,3,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bosque,0.25,67,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Bowie,0.286,367,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Brazoria,0.208,5866,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Brazos,0.264,2020,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Brewster,0.325,42,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Briscoe,0.429,5,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Brooks,0.294,59,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Brown,0.438,50,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Burleson,0.115,231,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Burnet,0.365,324,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Caldwell,0.423,559,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Calhoun,0.367,129,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Callahan,0.387,53,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cameron,0.295,3247,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Camp,0.278,73,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Carson,0.417,18,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cass,0.465,125,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Castro,0,38,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Chambers,0.381,433,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cherokee,0.339,188,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Childress,0.325,82,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Clay,0.235,26,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cochran,0.308,11,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Coke,0.429,7,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Coleman,0,16,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Collin,0.301,6911,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Collingsworth,0,7,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Colorado,0.396,82,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Comal,0.323,955,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Comanche,0.19,34,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Concho,0.4,11,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cooke,0.298,188,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Coryell,0.284,470,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Cottle,0.167,16,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Crane,0.444,12,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Crockett,0,5,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Crosby,0.294,21,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Culberson,0.25,4,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Dallam,0.5,4,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Dallas,0.306,19734,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Dawson,0.636,11,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,DeWitt,0.359,122,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Deaf Smith,0.463,94,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Delta,0.3,16,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Denton,0.296,5498,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Dickens,0.25,5,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Dimmit,0.212,53,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Donley,0.154,14,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Duval,0.278,166,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Eastland,0.431,82,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Ector,0.331,583,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Edwards,0.333,21,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,El Paso,0.337,6510,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Ellis,0.259,1234,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Erath,0.195,122,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Falls,0.226,100,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Fannin,0.114,285,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Fayette,0.414,76,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Fisher,0,8,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Floyd,0.276,36,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Foard,0,6,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Fort Bend,0.281,7689,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Franklin,0.258,53,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Freestone,0.25,80,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Frio,0.106,384,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Gaines,0.294,30,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Galveston,0.294,4768,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Garza,0.714,8,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Gillespie,0.237,104,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Glasscock,0,1,Low,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Goliad,0.235,33,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Gonzales,0.256,71,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Gray,0.256,43,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Grayson,0.251,503,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Gregg,0.321,316,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Grimes,0.275,255,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Guadalupe,0.251,695,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hale,0.315,161,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hall,0.4,28,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hamilton,0.258,67,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hansford,0.385,20,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hardeman,0.214,15,High,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hardin,0.351,288,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Harris,0.283,41744,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Harrison,0.299,108,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hartley,0,1,Moderate,Low
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Haskell,0.333,16,High,High
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hays,0.349,2235,High,Medium
2022-07-28,original-sources/historical/cpr_orig//cpr_2022-08-04.xlsx,Hemphill,0,4,Moderate,Low
