Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Anderson,0.362,331,High,Low
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Andrews,0.333,20,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Angelina,0.306,200,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Aransas,0.294,218,High,High
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Archer,0.424,37,High,Low
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Armstrong,0.125,14,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Atascosa,0.269,312,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Austin,0.313,210,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bailey,0.125,12,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bandera,0.19,112,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bastrop,0.333,446,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Baylor,0.462,18,High,Low
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bee,0.2,92,High,Low
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bell,0.253,2232,High,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bexar,0.264,15051,High,High
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Blanco,0.178,91,High,Low
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Borden,0,4,Low,Medium
2022-08-11,original-sources/historical/cpr_orig//cpr_2022-08-18.xlsx,Bosque,0.31,59,High,Medium
