"Level","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper","Level_Type"
"Anderson",2020-04-22,"Raw",0,0,180.38566860511,-554.309044920005,915.080382130226,-182.432942028553,-1694.61578428026,1329.74990022315,"County"
"Anderson",2020-04-23,"Raw",-100,25,185.68764798761,-538.656781529196,910.032077504416,-152.888900457568,-1630.99547421766,1325.21767330252,"County"
"Anderson",2020-04-24,"Raw",-50,166.666666666667,190.990255020761,-523.192738340556,905.173248382078,-123.334503270222,-1568.06418740104,1321.39518086059,"County"
"Anderson",2020-04-25,"Raw",-100,-33.3333333333333,196.294117355215,-507.926230055813,900.514464766243,-93.7593948501558,-1505.87441547601,1318.3556257757,"County"
"Anderson",2020-04-26,"Raw",-50,-100,201.599862641624,-492.865822483769,896.065547767017,-64.153219581006,-1444.47584435927,1316.16940519726,"County"
"Anderson",2020-04-27,"Raw",-75,91.6666666666667,206.90811853064,-478.019267724503,891.835504785783,-34.5056218464129,-1383.91477503348,1314.90353134065,"County"
"Anderson",2020-04-28,"Raw",0,-100,212.219512672913,-463.393443145602,887.832468491429,-4.8062460300157,-1324.23351121343,1314.6210191534,"County"
"Anderson",2020-04-29,"Raw",-100,208.333333333333,217.534672719097,-448.994295315479,884.063640753673,24.9552634845473,-1265.46972228936,1315.38024925846,"County"
"Anderson",2020-04-30,"Raw",50,58.3333333333333,222.854226319842,-434.826790148715,880.535242788398,54.7892623136361,-1207.65579315697,1317.23431778424,"County"
"Anderson",2020-05-01,"Raw",-75,-108.333333333333,228.178801125799,-420.894870589686,877.252472841285,84.7061060736124,-1150.8181759477,1320.23038809493,"County"
"Anderson",2020-05-02,"Raw",-50,25,233.509024787622,-407.201423209487,874.219472784731,114.716150380836,-1094.97676209382,1324.4090628555,"County"
"Anderson",2020-05-03,"Raw",-100,-91.6666666666667,238.84552495596,-393.748255113543,871.439305025464,144.829750851669,-1040.14429636065,1329.80379806398,"County"
"Anderson",2020-05-04,"Raw",-100,125,244.188929281467,-380.536082550826,868.91394111376,175.057263102471,-986.32585717355,1336.44038337849,"County"
"Anderson",2020-05-05,"Raw",-50,-100,249.539865414793,-367.564532578485,866.644263408071,205.409042749604,-933.518429458652,1344.33651495786,"County"
"Anderson",2020-05-06,"Raw",0,1016.66666666667,254.89896100659,-354.832159068048,864.630081081227,235.895445409428,-881.710597018617,1353.50148783747,"County"
"Anderson",2020-05-07,"Raw",-50,141.666666666667,260.26684370751,-342.33647424245,862.87016165747,266.526826698304,-830.882380947605,1363.93603434421,"County"
"Anderson",2020-05-08,"Raw",-75,208.333333333333,265.644141168204,-330.073996810206,861.362279146613,297.313542232594,-781.005248619352,1375.63233308454,"County"
"Anderson",2020-05-09,"Raw",-100,58.3333333333333,271.031481039324,-318.040317618682,860.10327969733,328.265947628658,-732.042314362475,1388.57420961979,"County"
"Anderson",2020-05-10,"Raw",-100,175,276.429490971521,-306.230183588753,859.089165531796,359.394398502856,-683.948748229283,1402.737545235,"County"
"Anderson",2020-05-11,"Raw",-100,16.6666666666667,281.838798615448,-294.63760052506,858.315197755957,390.709250471551,-636.672403592067,1418.09090453517,"County"
"Anderson",2020-05-12,"Raw",125,416.666666666667,287.260031621756,-283.255955227281,857.776018470792,422.220859151102,-590.154668125387,1434.59638642759,"County"
"Anderson",2020-05-13,"Raw",-100,16.6666666666667,292.693817641096,-272.078157165559,857.465792447751,453.939580157871,-544.331536605184,1452.21069692093,"County"
"Anderson",2020-05-14,"Raw",-75,83.3333333333333,298.14078432412,-261.096799834159,857.378368482399,485.875769108218,-499.13489844731,1470.88643666375,"County"
"Anderson",2020-05-15,"Raw",-75,-83.3333333333333,303.60155932148,-250.304341766469,857.507460409429,518.039781618504,-454.494028534592,1490.5735917716,"County"
"Anderson",2020-05-16,"Raw",-50,0,309.076770283827,-239.693307084366,857.84684765202,550.441973305092,-410.337267026535,1511.22121363672,"County"
"Anderson",2020-05-17,"Raw",-100,75,314.567044861813,-229.256505365277,858.390595088904,583.092699784339,-366.593872700766,1532.77927226944,"County"
"Anderson",2020-05-18,"Raw",-100,1158.33333333333,320.073004438757,-218.987290586504,859.133299464019,616.002267947588,-323.19617780148,1555.20071369666,"County"
"Anderson",2020-05-19,"Raw",50,116.666666666667,325.594512050721,-208.882217978604,860.071242080047,649.175088958636,-280.098907887315,1578.44908580459,"County"
"Anderson",2020-05-20,"Raw",-75,0,331.129957910583,-198.943461317914,861.20337713908,682.60412360135,-237.297087594937,1602.50533479764,"County"
"Anderson",2020-05-21,"Raw",-50,-8.33333333333334,336.677563013236,-189.17450062763,862.529626654102,716.281017084027,-194.795647743795,1627.35768191185,"County"
"Anderson",2020-05-22,"Raw",-75,208.333333333333,342.235548353576,-179.579357315551,864.050454022703,750.197414614964,-152.603956725491,1652.99878595542,"County"
"Anderson",2020-05-23,"Raw",-50,-100,347.802134926497,-170.162377624803,865.766647477796,784.344961402459,-110.734217362105,1679.42414016702,"County"
"Anderson",2020-05-24,"Raw",-100,383.333333333333,353.375543726892,-160.928027354724,867.679114808509,818.715302654811,-69.1999255816881,1706.63053089131,"County"
"Anderson",2020-05-25,"Raw",-100,-33.3333333333333,358.953995749658,-151.880700003331,869.788691502647,853.300083580317,-28.0144149996138,1734.61458216025,"County"
"Anderson",2020-05-26,"Raw",-100,-58.3333333333333,364.535711989689,-143.024540532166,872.095964511543,888.090949387274,12.8104879814081,1763.37141079314,"County"
"Anderson",2020-05-27,"Raw",-100,-83.3333333333333,370.118913441878,-134.363286973005,874.60111385676,923.079545283982,53.2656738504791,1792.89341671748,"County"
"Anderson",2020-05-28,"Raw",-100,-25,375.70182110112,-125.900132071661,877.303774273901,958.257516478737,93.3458004220549,1823.16923253542,"County"
"Anderson",2020-05-29,"Raw",50,-41.6666666666667,381.282655962311,-117.637607088098,880.202919012719,993.616508179837,133.050161683851,1854.18285467582,"County"
"Anderson",2020-05-30,"Raw",-100,-41.6666666666667,386.859639020343,-109.577489738622,883.296767779308,1029.14816559558,172.383355522671,1885.91297566849,"County"
"Anderson",2020-05-31,"Raw",-100,-91.6666666666667,392.430991270113,-101.720738074026,886.582720614252,1064.84413393427,211.355734672897,1918.33253319563,"County"
"Anderson",2020-06-01,"Raw",-100,500,397.994933706514,-94.0674518404159,890.057319253443,1100.69605840419,249.983629992447,1951.40848681593,"County"
"Anderson",2020-06-02,"Raw",0,8.33333333333333,403.54968732444,-86.6168625749309,893.716237223812,1136.69558421365,288.289340471261,1985.10182795604,"County"
"Anderson",2020-06-03,"Raw",-50,191.666666666667,409.093473118788,-79.3673533583365,897.554299595912,1172.83435657094,326.30088977877,2019.36782336312,"County"
"Anderson",2020-06-04,"Raw",75,200,414.62451208445,-72.3165087952829,901.565532964182,1209.10402068437,364.051554174209,2054.15648719453,"County"
"Anderson",2020-06-05,"Raw",-50,341.666666666667,420.141025216321,-65.4611954374898,905.743245870132,1245.49622176223,401.57917076914,2089.41327275532,"County"
"Anderson",2020-06-06,"Raw",-150,316.666666666667,425.641233509296,-58.7976725221137,910.080139540706,1282.00260501282,438.9252380528,2125.07997197283,"County"
"Anderson",2020-06-07,"Raw",-100,1141.66666666667,431.12335795827,-52.321732582742,914.568448499281,1318.61481564443,476.133821998475,2161.09580929038,"County"
"Anderson",2020-06-08,"Raw",-100,-41.6666666666667,436.585619558136,-46.028871216649,919.200110332921,1355.32449886536,513.250280844193,2197.39871688653,"County"
"Anderson",2020-06-09,"Raw",50,16.6666666666667,442.02623930379,-39.9144850677316,923.966963675311,1392.12329988392,550.319819823872,2233.92677994397,"County"
"Anderson",2020-06-10,"Raw",-100,-100,447.443438190125,-33.974096913076,928.860973293326,1429.0028639084,587.385883906418,2270.61984391037,"County"
"Anderson",2020-06-11,"Raw",0,-41.6666666666667,452.835437212037,-28.203606619387,933.87448104346,1465.95483614709,624.488392303262,2307.42127999092,"County"
"Anderson",2020-06-12,"Raw",-100,-58.3333333333333,458.200457364419,-22.5995666538031,939.000481382642,1502.9708618083,661.661813567165,2344.27991004943,"County"
"Anderson",2020-06-13,"Raw",75,-83.3333333333333,463.536754083253,-17.1596077040074,944.233115870513,1540.04255559344,698.931919193908,2381.15319199298,"County"
"Anderson",2020-06-14,"Raw",-100,3241.66666666667,468.843374949484,-11.8855128781794,949.572262777147,1577.16083054579,736.288354551272,2418.03330654031,"County"
"Anderson",2020-06-15,"Raw",-100,4341.66666666667,474.120159689025,-6.78321579856498,955.023535176615,1614.31589805046,773.684593798105,2454.94720230281,"County"
"Anderson",2020-06-16,"Raw",22075,825,479.366982468875,-1.85972327306092,960.593688210811,1651.49793898568,811.065326373443,2491.93055159791,"County"
"Anderson",2020-06-17,"Raw",-75,100,484.583717456033,2.87731398711065,966.290120924956,1688.69713422969,848.369690479448,2529.02457797993,"County"
"Anderson",2020-06-18,"Raw",225,-16.6666666666667,489.770238817498,7.41988169187721,972.120595943119,1725.90366466073,885.53319441109,2566.27413491036,"County"
"Anderson",2020-06-19,"Raw",0,-16.6666666666667,494.926420720268,11.7598587909795,978.092982649556,1763.10771115703,922.489487398778,2603.72593491527,"County"
"Anderson",2020-06-20,"Raw",-125,8.33333333333333,500.052137331341,15.889249299992,984.21502536269,1800.29945459683,959.171980705393,2641.42692848826,"County"
"Anderson",2020-06-21,"Raw",-100,4675,505.147262817716,19.800387678649,990.494137956784,1837.46907585836,995.515314442643,2679.42283727409,"County"
"Anderson",2020-06-22,"Raw",-100,14475,510.211671346393,23.4861163904337,996.937226302352,1874.60675581988,1031.45666090783,2717.75685073192,"County"
"Anderson",2020-06-23,"Raw",-25,-100,515.245237084369,26.9399344201881,1003.55053974855,1911.7026753596,1066.93685166138,2756.46849905782,"County"
"Anderson",2020-06-24,"Raw",0,6108.33333333333,520.247834198643,30.1561157425741,1010.33955265471,1948.74701535576,1101.90131343323,2795.5927172783,"County"
"Anderson",2020-06-25,"Raw",-75,2508.33333333333,525.219336856214,33.1297970159596,1017.30887669647,1985.72995668662,1136.30079749888,2835.15911587435,"County"
"Anderson",2020-06-26,"Raw",-25,3500,530.159619224081,35.8570341148862,1024.46220433328,2022.64168023039,1170.09188848466,2875.19147197612,"County"
"Anderson",2020-06-27,"Raw",-100,25,535.068555469242,38.3348274955618,1031.80228344292,2059.47236686532,1203.23728155681,2915.70745217382,"County"
"Anderson",2020-06-28,"Raw",-125,-33.3333333333333,539.946019758695,40.5611167949056,1039.33092272248,2096.21219746964,1235.70582136138,2956.71857357791,"County"
"Anderson",2020-06-29,"Raw",-100,-41.6666666666667,544.791886259439,42.5347454745842,1047.04902704429,2132.85135292159,1267.47230150723,2998.23040433596,"County"
"Anderson",2020-06-30,"Raw",300,8.33333333333333,549.606029138474,44.2553967169905,1054.95666155996,2169.38001409941,1298.51702932397,3040.24299887485,"County"
"Anderson",2020-07-01,"Raw",100,4066.66666666667,554.388322562797,45.7235021416411,1063.05314298395,2205.78836188134,1328.82516654401,3082.75155721866,"County"
"Anderson",2020-07-02,"Raw",475,7475,559.138640699408,46.9401252224425,1071.33715617637,2242.0665771456,1358.38586195847,3125.74729233273,"County"
"Anderson",2020-07-03,"Raw",125,24750,563.856857715304,47.9068215375722,1079.80689389304,2278.20484077044,1387.19119658183,3169.21848495905,"County"
"Anderson",2020-07-04,"Raw",-150,191.666666666667,568.542847777485,48.6254781681967,1088.46021738677,2314.19333363409,1415.23496518171,3213.15170208648,"County"
"Anderson",2020-07-05,"Raw",200,66.6666666666667,573.196485052949,49.0981346790867,1097.29483542681,2350.0222366148,1442.51132011093,3257.53315311866,"County"
"Anderson",2020-07-06,"Raw",-100,266.666666666667,577.817643708695,49.3267881676944,1106.3084992497,2385.68173059079,1469.01330431001,3302.35015687157,"County"
"Anderson",2020-07-07,"Raw",550,1566.66666666667,582.406197911722,49.3131848670822,1115.49921095636,2421.16199644031,1494.73130036609,3347.59269251452,"County"
"Anderson",2020-07-08,"Raw",1000,166.666666666667,586.962021829027,49.058600744502,1124.86544291355,2456.45321504158,1519.65142195865,3393.25500812451,"County"
"Anderson",2020-07-09,"Raw",9425,483.333333333333,591.485088277486,48.5633666839524,1134.40680987102,2491.54680740387,1543.75265620737,3439.34095860036,"County"
"Anderson",2020-07-10,"Raw",5600,2375,595.976228693262,47.8248196245464,1144.12763776198,2526.44498826932,1566.99664141905,3485.89333511958,"County"
"Anderson",2020-07-11,"Raw",775,16583.3333333333,600.436716610113,46.8385198150471,1154.03491340518,2561.15553000426,1589.33472082083,3532.97633918768,"County"
"Anderson",2020-07-12,"Raw",-100,2566.66666666667,604.867829215493,45.5996158684975,1164.13604256249,2595.68625090579,1610.7157191361,3580.65678267548,"County"
"Anderson",2020-07-13,"Raw",2250,5066.66666666667,609.270843696858,44.1030901783819,1174.43859721533,2630.04496927102,1631.08800748255,3629.00193105949,"County"
"Anderson",2020-07-14,"Raw",575,4791.66666666667,613.647037241662,42.3439747999139,1184.95009968341,2664.23950339705,1650.40134864356,3678.07765815054,"County"
"Anderson",2020-07-15,"Raw",575,3658.33333333333,617.997687037361,40.3175466969516,1195.67782737777,2698.277671581,1668.60855343092,3727.94678973107,"County"
"Anderson",2020-07-16,"Raw",200,25,622.324070271411,38.0195021297073,1206.62863841311,2732.16729211995,1685.66693296971,3778.66765127019,"County"
"Anderson",2020-07-17,"Raw",1075,1383.33333333333,626.627464131266,35.4461101072058,1217.80881815533,2765.91618331102,1701.53953391513,3830.29283270691,"County"
"Anderson",2020-07-18,"Raw",250,-158.333333333333,630.909145804381,32.5943449935752,1229.22394661519,2799.53216345131,1716.19614741152,3882.86817949111,"County"
"Anderson",2020-07-19,"Raw",-100,250,635.170392478213,29.4619985367507,1240.87878641968,2833.02305083793,1729.61408774019,3936.43201393567,"County"
"Anderson",2020-07-20,"Raw",-150,75,639.412481340216,26.0477717772992,1252.77719090313,2866.39666376798,1741.77874261482,3991.01458492114,"County"
"Anderson",2020-07-21,"Raw",800,158.333333333333,643.636689577846,22.3513474873106,1264.92203166838,2899.66082053857,1752.68390341079,4046.63773766634,"County"
"Anderson",2020-07-22,"Raw",175,33.3333333333333,647.844294378557,18.3734439770852,1277.31514478003,2932.82333944679,1762.3318896801,4103.31478921348,"County"
"Anderson",2020-07-23,"Raw",275,-50,652.036572929805,14.1158512830042,1289.95729457661,2965.89203878976,1770.73348758564,4161.05058999388,"County"
"Anderson",2020-07-24,"Raw",875,75,656.214802419046,9.58145090629841,1302.84815393179,2998.87473686458,1777.90772598919,4219.84174773997,"County"
"Anderson",2020-07-25,"Raw",500,308.333333333333,660.380260033734,4.77422040336398,1315.9862996641,3031.77925196835,1783.88151660394,4279.67698733276,"County"
"Anderson",2020-07-26,"Raw",-100,91.6666666666667,664.534222961325,-0.300775770783048,1329.36922169343,3064.61340239818,1788.68918579988,4340.53761899648,"County"
"Anderson",2020-07-27,"Raw",-50,-58.3333333333333,668.677968389274,-5.63740769624053,1342.99334447479,3097.38500645118,1792.37192540628,4402.39808749608,"County"
"Anderson",2020-07-28,"Raw",400,-91.6666666666667,672.812773505036,-11.2285121953181,1356.85405920539,3130.10188242444,1794.97718838559,4465.22657646329,"County"
"Anderson",2020-07-29,"Raw",150,3925,676.939915496067,-17.0659343083622,1370.9457653005,3162.77184861507,1796.55805283025,4528.98564439989,"County"
"Anderson",2020-07-30,"Raw",-50,8641.66666666667,681.060671549821,-23.1405765640535,1385.2619196637,3195.40272332019,1797.17257466216,4593.63287197821,"County"
"Anderson",2020-07-31,"Raw",450,19150,685.176318853754,-29.4424546282111,1399.79509233572,3228.00232483688,1796.88314599442,4659.12150367934,"County"
"Anderson",2020-08-01,"Raw",225,5808.33333333333,689.288134595322,-35.9607579971042,1414.53702718775,3260.57847146226,1795.75587261033,4725.40107031419,"County"
"Anderson",2020-08-02,"Raw",-100,966.666666666667,693.397395961979,-42.6839145022134,1429.47870642617,3293.13898149343,1793.85998063975,4792.4179823471,"County"
"Anderson",2020-08-03,"Raw",2350,-100,697.505380141181,-49.5996575083356,1444.6104177907,3325.69167322749,1791.26725942335,4860.11608703163,"County"
"Andrews",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-23,"14-Day Average",0,66.6666666666667,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-24,"14-Day Average",-11.1111111111111,50,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-25,"14-Day Average",-11.1111111111111,20,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-26,"14-Day Average",-11.1111111111111,0,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-27,"14-Day Average",-22.2222222222222,-14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-28,"14-Day Average",-33.3333333333333,-25,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-29,"14-Day Average",-33.3333333333333,-33.3333333333333,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-04-30,"14-Day Average",-100,-40,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-01,"14-Day Average",-88.8888888888889,-45.4545454545455,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-02,"14-Day Average",-88.8888888888889,-50,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-03,"14-Day Average",-77.7777777777778,-53.8461538461538,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-04,"14-Day Average",-77.7777777777778,-57.1428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-05,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-06,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-07,"14-Day Average",-77.7777777777778,-92.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-08,"14-Day Average",-77.7777777777778,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-09,"14-Day Average",-77.7777777777778,-85.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-10,"14-Day Average",-77.7777777777778,-71.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-11,"14-Day Average",-77.7777777777778,-64.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-12,"14-Day Average",-66.6666666666667,-64.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-13,"14-Day Average",-66.6666666666667,-64.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-14,"14-Day Average",-66.6666666666667,-35.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-15,"14-Day Average",-77.7777777777778,-35.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-16,"14-Day Average",-77.7777777777778,-28.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-17,"14-Day Average",-88.8888888888889,-21.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-18,"14-Day Average",-88.8888888888889,-21.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-19,"14-Day Average",-88.8888888888889,-7.14285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-20,"14-Day Average",-88.8888888888889,0,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-21,"14-Day Average",-88.8888888888889,0,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-22,"14-Day Average",-77.7777777777778,-14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-23,"14-Day Average",-77.7777777777778,-14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-24,"14-Day Average",-66.6666666666667,-28.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-25,"14-Day Average",-33.3333333333333,-28.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-26,"14-Day Average",-44.4444444444444,-14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-27,"14-Day Average",-44.4444444444444,-7.14285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-28,"14-Day Average",-44.4444444444444,-35.7142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-29,"14-Day Average",-44.4444444444444,14.2857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-30,"14-Day Average",-44.4444444444444,28.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-05-31,"14-Day Average",-44.4444444444444,21.4285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-01,"14-Day Average",-44.4444444444444,42.8571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-02,"14-Day Average",-44.4444444444444,78.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-03,"14-Day Average",-44.4444444444444,121.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-04,"14-Day Average",-44.4444444444444,150,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-05,"14-Day Average",-55.5555555555556,157.142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-06,"14-Day Average",-55.5555555555556,157.142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-07,"14-Day Average",-66.6666666666667,171.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-08,"14-Day Average",-100,185.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-09,"14-Day Average",-100,171.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-10,"14-Day Average",-100,164.285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-11,"14-Day Average",-100,185.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-12,"14-Day Average",-100,135.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-13,"14-Day Average",-88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-14,"14-Day Average",-88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-15,"14-Day Average",-88.8888888888889,121.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-16,"14-Day Average",-66.6666666666667,100,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-17,"14-Day Average",-66.6666666666667,78.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-18,"14-Day Average",-33.3333333333333,57.1428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-19,"14-Day Average",-11.1111111111111,78.5714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-20,"14-Day Average",66.6666666666667,135.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-21,"14-Day Average",88.8888888888889,135.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-22,"14-Day Average",88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-23,"14-Day Average",88.8888888888889,142.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-24,"14-Day Average",111.111111111111,142.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-25,"14-Day Average",166.666666666667,128.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-26,"14-Day Average",222.222222222222,242.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-27,"14-Day Average",288.888888888889,278.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-28,"14-Day Average",400,342.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-29,"14-Day Average",400,342.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-06-30,"14-Day Average",400,371.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-01,"14-Day Average",477.777777777778,350,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-02,"14-Day Average",522.222222222222,350,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-03,"14-Day Average",511.111111111111,321.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-04,"14-Day Average",522.222222222222,314.285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-05,"14-Day Average",555.555555555556,457.142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-06,"14-Day Average",555.555555555556,535.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-07,"14-Day Average",555.555555555556,535.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-08,"14-Day Average",722.222222222222,664.285714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-09,"14-Day Average",800,678.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-10,"14-Day Average",744.444444444444,728.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-11,"14-Day Average",922.222222222222,678.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-12,"14-Day Average",966.666666666667,628.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-13,"14-Day Average",966.666666666667,692.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-14,"14-Day Average",955.555555555556,907.142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-15,"14-Day Average",922.222222222222,985.714285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-16,"14-Day Average",866.666666666667,1035.71428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-17,"14-Day Average",911.111111111111,1078.57142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-18,"14-Day Average",888.888888888889,1064.28571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-19,"14-Day Average",855.555555555556,928.571428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-20,"14-Day Average",855.555555555556,950,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-21,"14-Day Average",955.555555555556,1142.85714285714,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-22,"14-Day Average",922.222222222222,1114.28571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-23,"14-Day Average",822.222222222222,1178.57142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-24,"14-Day Average",866.666666666667,1085.71428571429,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-25,"14-Day Average",677.777777777778,1114.28571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-26,"14-Day Average",522.222222222222,1107.14285714286,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-27,"14-Day Average",555.555555555556,1114.28571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-28,"14-Day Average",588.888888888889,871.428571428571,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-29,"14-Day Average",611.111111111111,792.857142857143,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-30,"14-Day Average",755.555555555556,757.142857142857,NA,NA,NA,NA,NA,NA,"County"
"Andrews",2020-07-31,"14-Day Average",722.222222222222,728.571428571429,NA,NA,NA,NA,NA,NA,"County"
