Date,Level,COVID_ICU,COVID_General
2020-06-09,Angelina,0.0,4.0
2020-06-10,Angelina,0.0,10.0
2020-06-11,Angelina,1.0,10.0
2020-06-12,Angelina,3.0,10.0
2020-06-13,Angelina,3.0,10.0
2020-06-14,Angelina,9.0,5.0
2020-06-15,Angelina,9.0,3.0
2020-06-16,Angelina,8.0,3.0
2020-06-17,Angelina,8.0,8.0
2020-06-18,Angelina,0.0,5.0
2020-06-19,Angelina,0.0,5.0
2020-06-20,Angelina,1.0,16.0
2020-06-21,Angelina,10.0,11.0
2020-06-22,Angelina,10.0,11.0
2020-06-23,Angelina,6.0,29.0
2020-06-24,Angelina,3.0,29.0
2020-06-25,Angelina,7.0,18.0
2020-06-26,Angelina,7.0,18.0
2020-06-27,Angelina,7.0,15.0
2020-06-28,Angelina,1.0,15.0
2020-06-29,Angelina,1.0,0.0
2020-06-30,Angelina,6.0,0.0
2020-07-01,Angelina,3.0,16.0
2020-07-02,Angelina,3.0,21.0
2020-07-03,Angelina,8.0,17.0
2020-07-04,Angelina,1.0,17.0
2020-07-05,Angelina,0.0,10.0
2020-07-06,Angelina,16.0,10.0
2020-07-07,Angelina,16.0,16.0
2020-07-08,Angelina,16.0,16.0
2020-07-09,Angelina,21.0,16.0
2020-07-10,Angelina,21.0,16.0
2020-07-11,Angelina,6.0,29.0
2020-07-12,Angelina,6.0,29.0
2020-07-13,Angelina,5.0,20.0
2020-07-14,Angelina,13.0,39.0
2020-07-15,Angelina,16.0,44.0
2020-07-16,Angelina,15.0,37.0
2020-07-17,Angelina,15.0,37.0
2020-07-18,Angelina,15.0,40.0
2020-07-19,Angelina,15.0,51.0
2020-07-20,Angelina,18.0,51.0
2020-07-21,Angelina,12.0,51.0
2020-07-22,Angelina,12.0,50.0
2020-07-23,Angelina,27.0,29.0
2020-07-24,Angelina,27.0,29.0
2020-07-25,Angelina,27.0,10.0
2020-07-26,Angelina,37.0,10.0
2020-07-27,Angelina,2.0,44.0
2020-07-28,Angelina,14.0,44.0
2020-07-29,Angelina,19.0,44.0
2020-07-30,Angelina,19.0,44.0
2020-07-31,Angelina,5.0,33.0
2020-08-01,Angelina,5.0,40.0
2020-08-02,Angelina,17.0,41.0
2020-08-03,Angelina,17.0,41.0
2020-08-04,Angelina,17.0,41.0
2020-08-05,Angelina,17.0,41.0
2020-08-06,Angelina,13.0,41.0
2020-08-07,Angelina,4.0,26.0
2020-08-08,Angelina,14.0,26.0
2020-08-09,Angelina,14.0,32.0
2020-08-10,Angelina,16.0,26.0
2020-08-11,Angelina,3.0,25.0
2020-08-12,Angelina,3.0,32.0
2020-08-13,Angelina,14.0,32.0
2020-08-14,Angelina,14.0,38.0
2020-08-15,Angelina,15.0,38.0
2020-08-16,Angelina,15.0,38.0
2020-08-17,Angelina,29.0,11.0
2020-08-18,Angelina,5.0,20.0
2020-08-19,Angelina,5.0,31.0
2020-08-20,Angelina,14.0,31.0
2020-08-21,Angelina,11.0,26.0
2020-08-22,Angelina,11.0,26.0
2020-08-23,Angelina,5.0,20.0
2020-08-24,Angelina,11.0,20.0
2020-08-25,Angelina,11.0,15.0
2020-08-26,Angelina,13.0,26.0
2020-08-27,Angelina,13.0,26.0
2020-08-28,Angelina,13.0,21.0
2020-08-29,Angelina,6.0,21.0
2020-08-30,Angelina,12.0,10.0
2020-08-31,Angelina,13.0,11.0
2020-09-01,Angelina,13.0,11.0
2020-09-02,Angelina,13.0,22.0
2020-09-03,Angelina,14.0,22.0
2020-09-04,Angelina,19.0,9.0
2020-09-05,Angelina,16.0,10.0
2020-09-06,Angelina,16.0,10.0
2020-09-07,Angelina,8.0,8.0
2020-09-08,Angelina,14.0,8.0
2020-09-09,Angelina,14.0,11.0
2020-09-10,Angelina,14.0,11.0
2020-09-11,Angelina,8.0,14.0
2020-09-12,Angelina,6.0,2.0
2020-09-13,Angelina,6.0,2.0
2020-09-14,Angelina,10.0,13.0
2020-09-15,Angelina,10.0,13.0
2020-09-16,Angelina,5.0,21.0
2020-09-17,Angelina,11.0,21.0
2020-09-18,Angelina,4.0,18.0
2020-09-19,Angelina,4.0,18.0
2020-09-20,Angelina,18.0,12.0
2020-09-21,Angelina,18.0,10.0
2020-09-22,Angelina,17.0,10.0
2020-09-23,Angelina,14.0,18.0
2020-09-24,Angelina,14.0,18.0
2020-09-25,Angelina,14.0,11.0
2020-09-26,Angelina,11.0,11.0
2020-09-27,Angelina,5.0,13.0
2020-09-28,Angelina,9.0,13.0
2020-09-29,Angelina,8.0,26.0
2020-09-30,Angelina,8.0,26.0
2020-10-01,Angelina,6.0,26.0
2020-10-02,Angelina,11.0,26.0
2020-10-03,Angelina,11.0,16.0
2020-10-04,Angelina,20.0,8.0
2020-10-05,Angelina,5.0,26.0
2020-10-06,Angelina,5.0,26.0
2020-10-07,Angelina,5.0,22.0
2020-10-08,Angelina,6.0,22.0
2020-10-09,Angelina,6.0,22.0
2020-10-10,Angelina,3.0,25.0
2020-10-11,Angelina,3.0,22.0
2020-10-12,Angelina,3.0,25.0
2020-10-13,Angelina,4.0,25.0
2020-10-14,Angelina,5.0,16.0
2020-10-15,Angelina,5.0,16.0
2020-10-16,Angelina,4.0,16.0
2020-10-17,Angelina,3.0,12.0
2020-10-18,Angelina,3.0,17.0
2020-10-19,Angelina,3.0,14.0
2020-10-20,Angelina,3.0,14.0
2020-10-21,Angelina,2.0,18.0
2020-10-22,Angelina,2.0,18.0
2020-10-23,Angelina,2.0,11.0
2020-10-24,Angelina,2.0,11.0
2020-10-25,Angelina,2.0,13.0
2020-10-26,Angelina,2.0,21.0
2020-10-27,Angelina,2.0,21.0
2020-10-28,Angelina,2.0,23.0
2020-10-29,Angelina,2.0,24.0
2020-10-30,Angelina,3.0,24.0
2020-10-31,Angelina,3.0,21.0
2020-11-01,Angelina,3.0,21.0
2020-11-02,Angelina,11.0,19.0
2020-11-03,Angelina,8.0,21.0
2020-11-04,Angelina,4.0,21.0
2020-11-05,Angelina,4.0,28.0
2020-11-06,Angelina,4.0,28.0
2020-11-07,Angelina,4.0,28.0
2020-11-08,Angelina,4.0,28.0
2020-11-09,Angelina,4.0,20.0
2020-11-10,Angelina,8.0,19.0
2020-11-11,Angelina,4.0,22.0
2020-11-12,Angelina,4.0,22.0
2020-11-13,Angelina,7.0,22.0
2020-11-14,Angelina,7.0,10.0
2020-11-15,Angelina,8.0,10.0
2020-11-16,Angelina,8.0,31.0
2020-11-17,Angelina,3.0,15.0
2020-11-18,Angelina,11.0,15.0
2020-11-19,Angelina,8.0,27.0
2020-11-20,Angelina,8.0,23.0
2020-11-21,Angelina,11.0,23.0
2020-11-22,Angelina,14.0,23.0
2020-11-23,Angelina,6.0,31.0
2020-11-24,Angelina,6.0,28.0
2020-11-25,Angelina,6.0,28.0
2020-11-26,Angelina,13.0,26.0
2020-11-27,Angelina,13.0,29.0
2020-11-28,Angelina,15.0,28.0
2020-11-29,Angelina,15.0,28.0
2020-11-30,Angelina,15.0,31.0
2020-12-01,Angelina,16.0,31.0
2020-12-02,Angelina,17.0,38.0
2020-12-03,Angelina,14.0,38.0
2020-12-04,Angelina,14.0,34.0
2020-12-05,Angelina,17.0,35.0
2020-12-06,Angelina,17.0,35.0
2020-12-07,Angelina,7.0,35.0
2020-12-08,Angelina,7.0,35.0
2020-12-09,Angelina,17.0,43.0
2020-12-10,Angelina,13.0,33.0
2020-12-11,Angelina,13.0,33.0
2020-12-12,Angelina,13.0,32.0
2020-12-13,Angelina,17.0,37.0
2020-12-14,Angelina,13.0,33.0
2020-12-15,Angelina,20.0,33.0
2020-12-16,Angelina,20.0,30.0
2020-12-17,Angelina,13.0,28.0
2020-12-18,Angelina,13.0,28.0
2020-12-19,Angelina,13.0,28.0
2020-12-20,Angelina,13.0,32.0
2020-12-21,Angelina,19.0,34.0
2020-12-22,Angelina,16.0,36.0
2020-12-23,Angelina,13.0,36.0
2020-12-24,Angelina,13.0,32.0
2020-12-25,Angelina,17.0,32.0
2020-12-26,Angelina,12.0,35.0
2020-12-27,Angelina,12.0,36.0
2020-12-28,Angelina,16.0,36.0
2020-12-29,Angelina,18.0,45.0
2020-12-30,Angelina,18.0,45.0
2020-12-31,Angelina,18.0,38.0
2021-01-01,Angelina,18.0,40.0
2021-01-02,Angelina,18.0,40.0
2021-01-03,Angelina,16.0,54.0
2021-01-04,Angelina,11.0,54.0
2021-01-05,Angelina,24.0,62.0
2021-01-06,Angelina,24.0,56.0
2021-01-07,Angelina,15.0,56.0
2021-01-08,Angelina,15.0,69.0
2021-01-09,Angelina,12.0,69.0
2021-01-10,Angelina,16.0,52.0
2021-01-11,Angelina,16.0,52.0
2021-01-12,Angelina,9.0,76.0
2021-01-13,Angelina,9.0,66.0
2021-01-14,Angelina,9.0,66.0
2021-01-15,Angelina,9.0,66.0
2021-01-16,Angelina,35.0,35.0
2021-01-17,Angelina,18.0,63.0
2021-01-18,Angelina,20.0,72.0
2021-01-19,Angelina,20.0,72.0
2021-01-20,Angelina,14.0,61.0
2021-01-21,Angelina,14.0,54.0
2021-01-22,Angelina,3.0,54.0
2021-01-23,Angelina,3.0,55.0
2021-01-24,Angelina,18.0,57.0
2021-01-25,Angelina,18.0,57.0
2021-01-26,Angelina,15.0,57.0
2021-01-27,Angelina,14.0,57.0
2021-01-28,Angelina,14.0,52.0
2021-01-29,Angelina,31.0,31.0
2021-01-30,Angelina,40.0,17.0
2021-01-31,Angelina,40.0,16.0
2021-02-01,Angelina,38.0,16.0
2021-02-02,Angelina,30.0,16.0
2021-02-03,Angelina,31.0,22.0
2021-02-04,Angelina,31.0,22.0
2021-02-05,Angelina,31.0,16.0
2021-02-06,Angelina,37.0,18.0
2021-02-07,Angelina,34.0,22.0
2021-02-08,Angelina,34.0,22.0
2021-02-09,Angelina,35.0,19.0
2021-02-10,Angelina,31.0,19.0
2021-02-11,Angelina,31.0,19.0
2021-02-12,Angelina,35.0,13.0
2021-02-13,Angelina,34.0,13.0
2021-02-14,Angelina,34.0,11.0
2021-02-15,Angelina,32.0,15.0
2021-02-16,Angelina,27.0,19.0
2021-02-17,Angelina,27.0,19.0
2021-02-18,Angelina,31.0,21.0
2021-02-19,Angelina,31.0,21.0
2021-02-20,Angelina,33.0,9.0
2021-02-21,Angelina,33.0,9.0
2021-02-22,Angelina,12.0,33.0
2021-02-23,Angelina,34.0,9.0
2021-02-24,Angelina,34.0,32.0
2021-02-25,Angelina,11.0,32.0
2021-02-26,Angelina,11.0,7.0
2021-02-27,Angelina,30.0,7.0
2021-02-28,Angelina,30.0,7.0
2021-03-01,Angelina,30.0,8.0
2021-03-02,Angelina,13.0,21.0
2021-03-03,Angelina,11.0,21.0
2021-03-04,Angelina,11.0,21.0
2021-03-05,Angelina,25.0,7.0
2021-03-06,Angelina,25.0,17.0
2021-03-07,Angelina,16.0,17.0
2021-03-08,Angelina,16.0,16.0
2021-03-09,Angelina,13.0,16.0
2021-03-10,Angelina,21.0,8.0
2021-03-11,Angelina,21.0,8.0
2021-03-12,Angelina,20.0,8.0
2021-03-13,Angelina,21.0,8.0
2021-03-14,Angelina,21.0,6.0
2021-03-15,Angelina,14.0,15.0
2021-03-16,Angelina,12.0,13.0
2021-03-17,Angelina,11.0,13.0
2021-03-18,Angelina,11.0,14.0
2021-03-19,Angelina,11.0,13.0
2021-03-20,Angelina,11.0,13.0
2021-03-21,Angelina,9.0,13.0
2021-03-22,Angelina,16.0,9.0
2021-03-23,Angelina,16.0,9.0
2021-03-24,Angelina,19.0,2.0
2021-03-25,Angelina,14.0,7.0
2021-03-26,Angelina,4.0,16.0
2021-03-27,Angelina,4.0,16.0
2021-03-28,Angelina,4.0,16.0
2021-03-29,Angelina,3.0,17.0
2021-03-30,Angelina,4.0,17.0
2021-03-31,Angelina,4.0,11.0
2021-04-01,Angelina,4.0,12.0
2021-04-02,Angelina,5.0,12.0
2021-04-03,Angelina,11.0,5.0
2021-04-04,Angelina,11.0,6.0
2021-04-05,Angelina,3.0,6.0
2021-04-06,Angelina,4.0,6.0
2021-04-07,Angelina,4.0,18.0
2021-04-08,Angelina,3.0,19.0
2021-04-09,Angelina,3.0,19.0
2021-04-10,Angelina,12.0,7.0
2021-04-11,Angelina,12.0,7.0
2021-04-12,Angelina,12.0,7.0
2021-04-13,Angelina,7.0,15.0
2021-04-14,Angelina,3.0,15.0
2021-04-15,Angelina,1.0,17.0
2021-04-16,Angelina,0.0,17.0
2021-04-17,Angelina,0.0,13.0
2021-04-18,Angelina,0.0,15.0
2021-04-19,Angelina,0.0,15.0
2021-04-20,Angelina,2.0,21.0
2021-04-21,Angelina,2.0,21.0
2021-04-22,Angelina,6.0,16.0
2021-04-23,Angelina,6.0,21.0
2021-04-24,Angelina,6.0,21.0
2021-04-25,Angelina,3.0,21.0
2021-04-26,Angelina,3.0,20.0
2021-04-27,Angelina,8.0,11.0
2021-04-28,Angelina,6.0,13.0
2021-04-29,Angelina,7.0,10.0
2021-04-30,Angelina,7.0,10.0
2021-05-01,Angelina,7.0,10.0
2021-05-02,Angelina,10.0,5.0
2021-05-03,Angelina,8.0,8.0
2021-05-04,Angelina,8.0,8.0
2021-05-05,Angelina,9.0,6.0
2021-05-06,Angelina,9.0,6.0
2021-05-07,Angelina,9.0,3.0
2021-05-08,Angelina,8.0,3.0
2021-05-09,Angelina,8.0,3.0
2021-05-10,Angelina,8.0,7.0
2021-05-11,Angelina,8.0,4.0
2021-05-12,Angelina,7.0,4.0
2021-05-13,Angelina,7.0,4.0
2021-05-14,Angelina,7.0,2.0
2021-05-15,Angelina,7.0,4.0
2021-05-16,Angelina,4.0,4.0
2021-05-17,Angelina,4.0,2.0
2021-05-18,Angelina,6.0,4.0
2021-05-19,Angelina,6.0,4.0
2021-05-20,Angelina,6.0,7.0
2021-05-21,Angelina,4.0,4.0
2021-05-22,Angelina,5.0,4.0
2021-05-23,Angelina,5.0,1.0
2021-05-24,Angelina,5.0,1.0
2021-05-25,Angelina,5.0,2.0
2021-05-26,Angelina,7.0,2.0
2021-05-27,Angelina,4.0,5.0
2021-05-28,Angelina,4.0,4.0
2021-05-29,Angelina,8.0,4.0
2021-05-30,Angelina,8.0,4.0
2021-05-31,Angelina,5.0,0.0
2021-06-01,Angelina,5.0,3.0
2021-06-02,Angelina,5.0,3.0
2021-06-03,Angelina,8.0,6.0
2021-06-04,Angelina,8.0,5.0
2021-06-05,Angelina,11.0,0.0
2021-06-06,Angelina,10.0,0.0
2021-06-07,Angelina,6.0,5.0
2021-06-08,Angelina,6.0,5.0
2021-06-09,Angelina,4.0,5.0
2021-06-10,Angelina,4.0,4.0
2021-06-11,Angelina,8.0,2.0
2021-06-12,Angelina,6.0,2.0
2021-06-13,Angelina,6.0,4.0
2021-06-14,Angelina,6.0,4.0
2021-06-15,Angelina,6.0,4.0
2021-06-16,Angelina,4.0,2.0
2021-06-17,Angelina,8.0,2.0
2021-06-18,Angelina,8.0,6.0
2021-06-19,Angelina,8.0,0.0
2021-06-20,Angelina,7.0,0.0
2021-06-21,Angelina,1.0,9.0
2021-06-22,Angelina,5.0,9.0
2021-06-23,Angelina,5.0,0.0
2021-06-24,Angelina,2.0,6.0
2021-06-25,Angelina,2.0,6.0
2021-06-26,Angelina,5.0,6.0
2021-06-27,Angelina,5.0,0.0
2021-06-28,Angelina,3.0,3.0
2021-06-29,Angelina,4.0,3.0
2021-06-30,Angelina,4.0,2.0
2021-07-01,Angelina,2.0,2.0
2021-07-02,Angelina,2.0,0.0
2021-07-03,Angelina,2.0,0.0
2021-07-04,Angelina,2.0,0.0
2021-07-05,Angelina,2.0,0.0
2021-07-06,Angelina,2.0,5.0
2021-07-07,Angelina,2.0,5.0
2021-07-08,Angelina,4.0,3.0
2021-07-09,Angelina,3.0,3.0
2021-07-10,Angelina,1.0,0.0
2021-07-11,Angelina,1.0,1.0
2021-07-12,Angelina,2.0,1.0
2021-07-13,Angelina,0.0,4.0
2021-07-14,Angelina,0.0,4.0
2021-07-15,Angelina,0.0,4.0
2021-07-16,Angelina,1.0,4.0
2021-07-17,Angelina,1.0,1.0
2021-07-18,Angelina,1.0,1.0
2021-07-19,Angelina,1.0,1.0
2021-07-20,Angelina,1.0,2.0
2021-07-21,Angelina,7.0,2.0
2021-07-22,Angelina,7.0,2.0
2021-07-23,Angelina,8.0,2.0
2021-07-24,Angelina,6.0,5.0
2021-07-25,Angelina,9.0,3.0
2021-07-26,Angelina,7.0,3.0
2021-07-27,Angelina,7.0,9.0
2021-07-28,Angelina,8.0,9.0
2021-07-29,Angelina,8.0,10.0
2021-07-30,Angelina,10.0,15.0
2021-07-31,Angelina,10.0,15.0
2021-08-01,Angelina,2.0,5.0
2021-08-02,Angelina,2.0,19.0
2021-08-03,Angelina,13.0,19.0
2021-08-04,Angelina,10.0,20.0
2021-08-05,Angelina,10.0,20.0
2021-08-06,Angelina,20.0,19.0
2021-08-07,Angelina,19.0,0.0
2021-08-08,Angelina,19.0,0.0
2021-08-09,Angelina,27.0,21.0
2021-08-10,Angelina,33.0,21.0
2021-08-11,Angelina,33.0,15.0
2021-08-12,Angelina,37.0,15.0
2021-08-13,Angelina,22.0,33.0
2021-08-14,Angelina,33.0,33.0
2021-08-15,Angelina,33.0,20.0
2021-08-16,Angelina,33.0,27.0
2021-08-17,Angelina,33.0,27.0
2021-08-18,Angelina,33.0,27.0
2021-08-19,Angelina,37.0,26.0
2021-08-20,Angelina,31.0,48.0
2020-04-01,Brazoria,1.0,48.0
2020-04-02,Brazoria,1.0,2.0
2020-04-03,Brazoria,6.0,13.0
2020-04-04,Brazoria,6.0,13.0
2020-04-05,Brazoria,4.0,8.0
2020-04-06,Brazoria,7.0,8.0
2020-04-07,Brazoria,7.0,19.0
2020-04-08,Brazoria,4.0,11.0
2020-04-09,Brazoria,5.0,11.0
2020-04-10,Brazoria,5.0,11.0
2020-04-11,Brazoria,5.0,3.0
2020-04-12,Brazoria,4.0,5.0
2020-04-13,Brazoria,4.0,5.0
2020-04-14,Brazoria,8.0,10.0
2020-04-15,Brazoria,4.0,7.0
2020-04-16,Brazoria,4.0,7.0
2020-04-17,Brazoria,5.0,14.0
2020-04-18,Brazoria,5.0,13.0
2020-04-19,Brazoria,3.0,13.0
2020-04-20,Brazoria,3.0,4.0
2020-04-21,Brazoria,5.0,4.0
2020-04-22,Brazoria,3.0,8.0
2020-04-23,Brazoria,3.0,2.0
2020-04-24,Brazoria,5.0,2.0
2020-04-25,Brazoria,2.0,6.0
2020-04-26,Brazoria,7.0,6.0
2020-04-27,Brazoria,7.0,10.0
2020-04-28,Brazoria,2.0,10.0
2020-04-29,Brazoria,2.0,10.0
2020-04-30,Brazoria,2.0,24.0
2020-05-01,Brazoria,0.0,24.0
2020-05-02,Brazoria,2.0,7.0
2020-05-03,Brazoria,2.0,7.0
2020-05-04,Brazoria,1.0,16.0
2020-05-05,Brazoria,0.0,16.0
2020-05-06,Brazoria,2.0,16.0
2020-05-07,Brazoria,2.0,16.0
2020-05-08,Brazoria,2.0,6.0
2020-05-09,Brazoria,2.0,3.0
2020-05-10,Brazoria,4.0,3.0
2020-05-11,Brazoria,4.0,7.0
2020-05-12,Brazoria,0.0,7.0
2020-05-13,Brazoria,0.0,12.0
2020-05-14,Brazoria,3.0,8.0
2020-05-15,Brazoria,3.0,11.0
2020-05-16,Brazoria,3.0,15.0
2020-05-17,Brazoria,6.0,15.0
2020-05-18,Brazoria,6.0,15.0
2020-05-19,Brazoria,8.0,16.0
2020-05-20,Brazoria,7.0,16.0
2020-05-21,Brazoria,7.0,21.0
2020-05-22,Brazoria,N/A,N/A
2020-05-23,Brazoria,5.0,11.0
2020-05-24,Brazoria,6.0,15.0
2020-05-25,Brazoria,6.0,8.0
2020-05-26,Brazoria,6.0,15.0
2020-05-27,Brazoria,1.0,15.0
2020-05-28,Brazoria,7.0,15.0
2020-05-29,Brazoria,5.0,11.0
2020-05-30,Brazoria,6.0,11.0
2020-05-31,Brazoria,6.0,26.0
2020-06-01,Brazoria,8.0,26.0
2020-06-02,Brazoria,8.0,9.0
2020-06-03,Brazoria,8.0,19.0
2020-06-04,Brazoria,6.0,19.0
2020-06-05,Brazoria,6.0,19.0
2020-06-06,Brazoria,7.0,13.0
2020-06-07,Brazoria,5.0,10.0
2020-06-08,Brazoria,11.0,27.0
2020-06-09,Brazoria,6.0,18.0
2020-06-10,Brazoria,6.0,18.0
2020-06-11,Brazoria,6.0,18.0
2020-06-12,Brazoria,8.0,18.0
2020-06-13,Brazoria,8.0,12.0
2020-06-14,Brazoria,6.0,19.0
2020-06-15,Brazoria,5.0,22.0
2020-06-16,Brazoria,5.0,14.0
2020-06-17,Brazoria,7.0,14.0
2020-06-18,Brazoria,4.0,14.0
2020-06-19,Brazoria,4.0,19.0
2020-06-20,Brazoria,8.0,25.0
2020-06-21,Brazoria,22.0,20.0
2020-06-22,Brazoria,7.0,20.0
2020-06-23,Brazoria,7.0,20.0
2020-06-24,Brazoria,7.0,39.0
2020-06-25,Brazoria,10.0,63.0
2020-06-26,Brazoria,10.0,63.0
2020-06-27,Brazoria,16.0,49.0
2020-06-28,Brazoria,20.0,49.0
2020-06-29,Brazoria,20.0,70.0
2020-06-30,Brazoria,13.0,70.0
2020-07-01,Brazoria,13.0,44.0
2020-07-02,Brazoria,13.0,34.0
2020-07-03,Brazoria,11.0,34.0
2020-07-04,Brazoria,22.0,52.0
2020-07-05,Brazoria,22.0,55.0
2020-07-06,Brazoria,17.0,70.0
2020-07-07,Brazoria,27.0,70.0
2020-07-08,Brazoria,25.0,62.0
2020-07-09,Brazoria,25.0,76.0
2020-07-10,Brazoria,17.0,76.0
2020-07-11,Brazoria,17.0,76.0
2020-07-12,Brazoria,23.0,78.0
2020-07-13,Brazoria,16.0,78.0
2020-07-14,Brazoria,16.0,68.0
2020-07-15,Brazoria,17.0,68.0
2020-07-16,Brazoria,17.0,75.0
2020-07-17,Brazoria,14.0,65.0
2020-07-18,Brazoria,16.0,72.0
2020-07-19,Brazoria,27.0,72.0
2020-07-20,Brazoria,27.0,72.0
2020-07-21,Brazoria,27.0,58.0
2020-07-22,Brazoria,17.0,63.0
2020-07-23,Brazoria,21.0,52.0
2020-07-24,Brazoria,21.0,52.0
2020-07-25,Brazoria,27.0,52.0
2020-07-26,Brazoria,27.0,52.0
2020-07-27,Brazoria,19.0,59.0
2020-07-28,Brazoria,19.0,42.0
2020-07-29,Brazoria,19.0,48.0
2020-07-30,Brazoria,15.0,48.0
2020-07-31,Brazoria,20.0,36.0
2020-08-01,Brazoria,21.0,28.0
2020-08-02,Brazoria,30.0,28.0
2020-08-03,Brazoria,30.0,44.0
2020-08-04,Brazoria,21.0,47.0
2020-08-05,Brazoria,21.0,47.0
2020-08-06,Brazoria,21.0,47.0
2020-08-07,Brazoria,14.0,31.0
2020-08-08,Brazoria,18.0,28.0
2020-08-09,Brazoria,13.0,23.0
2020-08-10,Brazoria,13.0,23.0
2020-08-11,Brazoria,20.0,25.0
2020-08-12,Brazoria,12.0,25.0
2020-08-13,Brazoria,12.0,31.0
2020-08-14,Brazoria,12.0,31.0
2020-08-15,Brazoria,22.0,21.0
2020-08-16,Brazoria,14.0,21.0
2020-08-17,Brazoria,14.0,41.0
2020-08-18,Brazoria,16.0,31.0
2020-08-19,Brazoria,12.0,31.0
2020-08-20,Brazoria,12.0,37.0
2020-08-21,Brazoria,12.0,33.0
2020-08-22,Brazoria,17.0,18.0
2020-08-23,Brazoria,17.0,18.0
2020-08-24,Brazoria,17.0,18.0
2020-08-25,Brazoria,15.0,13.0
2020-08-26,Brazoria,15.0,10.0
2020-08-27,Brazoria,12.0,10.0
2020-08-28,Brazoria,13.0,10.0
2020-08-29,Brazoria,11.0,21.0
2020-08-30,Brazoria,11.0,13.0
2020-08-31,Brazoria,11.0,21.0
2020-09-01,Brazoria,11.0,21.0
2020-09-02,Brazoria,14.0,21.0
2020-09-03,Brazoria,7.0,14.0
2020-09-04,Brazoria,10.0,18.0
2020-09-05,Brazoria,10.0,14.0
2020-09-06,Brazoria,8.0,14.0
2020-09-07,Brazoria,7.0,18.0
2020-09-08,Brazoria,9.0,18.0
2020-09-09,Brazoria,9.0,22.0
2020-09-10,Brazoria,6.0,22.0
2020-09-11,Brazoria,6.0,28.0
2020-09-12,Brazoria,6.0,28.0
2020-09-13,Brazoria,14.0,16.0
2020-09-14,Brazoria,13.0,16.0
2020-09-15,Brazoria,8.0,15.0
2020-09-16,Brazoria,8.0,19.0
2020-09-17,Brazoria,8.0,18.0
2020-09-18,Brazoria,8.0,18.0
2020-09-19,Brazoria,8.0,18.0
2020-09-20,Brazoria,10.0,9.0
2020-09-21,Brazoria,9.0,9.0
2020-09-22,Brazoria,9.0,11.0
2020-09-23,Brazoria,6.0,15.0
2020-09-24,Brazoria,6.0,17.0
2020-09-25,Brazoria,13.0,13.0
2020-09-26,Brazoria,10.0,13.0
2020-09-27,Brazoria,12.0,11.0
2020-09-28,Brazoria,12.0,11.0
